parcel_id,max_built_dua,max_built_non_res_far,zoningmodcat
985604,204.0,,67000SFO4cr2NANA
985647,210.0,,67000SFO4cr2NANA
985648,210.0,,67000SFO4cr2NANA
985667,216.0,,67000SFO4cr2NANA
985688,209.0,,67000SFO4cr2NANA
985737,243.0,,67000SFO4b1NANA
985750,249.0,,67000SFO4b1NANA
985782,105.0,,67000SFO4b1NANA
985810,105.0,,67000SFO4b1NANA
985850,112.0,,67000SFO4b1NANA
985888,105.0,,67000SFO4b1NANA
985907,116.0,,67000SFO4bart1NANA
985959,119.0,,67000SFO4bart1NANA
986070,118.0,,67000SFO4bart1NANA
986075,111.0,,67000SFO4b1NANA
986085,107.0,,67000SFO4b1NANA
986097,114.0,,67000SFO4b1NANA
986164,245.0,,67000SFO4b1NANA
986279,261.0,,67000SFO4cr2NANA
986385,261.0,,67000SFO4cr2NANA
986401,260.0,,67000SFO4cr2NANA
986472,261.0,,67000SFO4cr2NANA
986482,259.0,,67000SFO4cr2NANA
986512,259.0,,67000SFO4cr2NANA
986513,259.0,,67000SFO4cr2NANA
986520,259.0,,67000SFO4cr2NANA
986544,210.0,,67000SFO4cr2NANA
986643,57.0,,67000SFO4bart1NANA
986763,117.0,,67000SFO4b1NANA
986785,117.0,,67000SFO4b1NANA
986797,119.0,,67000SFO4b1NANA
986840,127.0,,67000SFO4b1NANA
986909,193.0,,67000SFO4b1NANA
986941,258.0,,67000SFO4cr2NANA
986994,186.0,,67000SFO4b1NANA
986998,259.0,,67000SFO4cr2NANA
987014,261.0,,67000SFO4cr2NANA
987021,261.0,,67000SFO4cr2NANA
987082,204.0,,67000SFO4cr2NANA
987091,203.0,,67000SFO4cr2NANA
987120,203.0,,67000SFO4cr2NANA
987350,128.0,,67000SFO4b1NANA
987571,62.0,,67000SFO4bart1NANA
987597,112.0,,67000SFO4b1NANA
987686,121.0,,67000SFO4b1NANA
987708,120.0,,67000SFO4b1NANA
987757,174.0,,67000SFO4b1NANA
987758,186.0,,67000SFO4b1NANA
987801,173.0,,67000SFO4b1NANA
987862,186.0,,67000SFO4b1NANA
987877,176.0,,67000SFO4b1NANA
987895,170.0,,67000SFO4b1NANA
988200,92.0,,67000SFO1b2NANA
988205,93.0,,67000SFO1b1NANA
988212,91.0,,67000SFO1lrt1NANA
988215,74.0,,67000SFO1lrt1NANA
988246,92.0,,67000SFO6lrt1NANA
988260,89.0,,67000SFO6lrt1NANA
988273,102.0,,67000SFO1b2NANA
988383,74.0,,67000SFO1brt1NANA
988414,88.0,,67000SFO1brt1NANA
988421,88.0,,67000SFO1brt1NANA
988440,90.0,,67000SFO1brt1NANA
988466,70.0,,67000SFO1brt1NANA
988517,66.0,,67000SFO1brt1NANA
988549,81.0,,67000SFO1brt1NANA
988553,88.0,,67000SFO1brt1NANA
988562,74.0,,67000SFO1brt1NANA
988566,75.0,,67000SFO1brt1NANA
988602,102.0,,67000SFO1lrt1NANA
988604,102.0,,67000SFO1b2NANA
988653,103.0,,67000SFO1brt1NANA
988760,70.0,,67000SFO1b1NANA
989007,70.0,,67000SFO1lrt1NANA
989024,77.0,,67000SFO1brt1NANA
989025,61.0,,67000SFO1b1NANA
989090,74.0,,67000SFO1lrt1NANA
989091,74.0,,67000SFO1lrt1NANA
989278,70.0,,67000SFO1b1NANA
989322,70.0,,67000SFO1b1NANA
989354,70.0,,67000SFO1lrt1NANA
989379,70.0,,67000SFO1lrt1NANA
989384,70.0,,67000SFO1lrt1NANA
989444,70.0,,67000SFO1lrt1NANA
989452,70.0,,67000SFO1lrt1NANA
989463,70.0,,67000SFO1lrt1NANA
989498,70.0,,67000SFO1lrt1NANA
989544,70.0,,67000SFO1b1NANA
989629,64.0,,67000SFO1b1NANA
989659,70.0,,67000SFO1lrt1NANA
989692,70.0,,67000SFO1lrt1NANA
989698,65.0,,67000SFO1lrt1NANA
989728,69.0,,67000SFO1lrt1NANA
989732,63.0,,67000SFO1lrt1NANA
989747,70.0,,67000SFO1lrt1NANA
989748,70.0,,67000SFO1lrt1NANA
989750,70.0,,67000SFO1lrt1NANA
989802,70.0,,67000SFO1lrt1NANA
989843,61.0,,67000SFO1brt1NANA
989862,70.0,,67000SFO1brt1NANA
989954,70.0,,67000SFO1lrt1NANA
989971,52.0,,67000SFO1lrt1NANA
989979,52.0,,67000SFO1lrt1NANA
989991,70.0,,67000SFO1lrt1NANA
990037,61.0,,67000SFO1lrt1NANA
990048,61.0,,67000SFO1lrt1NANA
990069,63.0,,67000SFO1lrt1NANA
990130,65.0,,67000SFO1lrt1NANA
990131,71.0,,67000SFO1lrt1NANA
990132,62.0,,67000SFO1lrt1NANA
990154,99.0,,67000SFO1lrt1NANA
990155,100.0,,67000SFO1lrt1NANA
990164,99.0,,67000SFO1lrt1NANA
990169,100.0,,67000SFO1lrt1NANA
990173,98.0,,67000SFO1lrt1NANA
990235,105.0,,67000SFO1lrt1NANA
990240,96.0,,67000SFO1lrt1NANA
990242,102.0,,67000SFO1lrt1NANA
990247,100.0,,67000SFO1lrt1NANA
990249,96.0,,67000SFO1lrt1NANA
990251,105.0,,67000SFO1lrt1NANA
990255,98.0,,67000SFO1lrt1NANA
990256,99.0,,67000SFO1lrt1NANA
990269,102.0,,67000SFO1lrt1NANA
990295,99.0,,67000SFO1lrt1NANA
990302,99.0,,67000SFO1lrt1NANA
990305,96.0,,67000SFO1lrt1NANA
990307,96.0,,67000SFO1lrt1NANA
990310,100.0,,67000SFO1lrt1NANA
990311,96.0,,67000SFO1lrt1NANA
990325,100.0,,67000SFO1lrt1NANA
990337,98.0,,67000SFO1lrt1NANA
990422,77.0,,67000SFO1lrt1NANA
990545,98.0,,67000SFO1lrt1NANA
990648,70.0,,67000SFO1lrt1NANA
990717,70.0,,67000SFO1lrt1NANA
990756,70.0,,67000SFO1lrt1NANA
990777,70.0,,67000SFO1lrt1NANA
990821,70.0,,67000SFO1lrt1NANA
990864,69.0,,67000SFO1lrt1NANA
990927,70.0,,67000SFO1lrt1NANA
990930,70.0,,67000SFO1lrt1NANA
990951,70.0,,67000SFO1lrt1NANA
991025,70.0,,67000SFO1lrt1NANA
991052,70.0,,67000SFO1lrt1NANA
991063,70.0,,67000SFO1lrt1NANA
991091,74.0,,67000SFO1lrt1NANA
991094,99.0,,67000SFO9_blrt1NANA
991096,102.0,,67000SFO9_blrt1NANA
991097,94.0,,67000SFO9_blrt1NANA
991162,71.0,,67000SFO1lrt1NANA
991163,71.0,,67000SFO1lrt1NANA
991166,72.0,,67000SFO1lrt1NANA
991186,77.0,,67000SFO1lrt1NANA
991238,120.0,,67000SFO1lrt1NANA
991239,120.0,,67000SFO9_bcr3NANA
991241,120.0,,67000SFO9_blrt1NANA
991246,120.0,,67000SFO9_bbrt1NANA
991257,70.0,,67000SFO1lrt1NANA
991261,70.0,,67000SFO1lrt1NANA
991262,70.0,,67000SFO1lrt1NANA
991281,70.0,,67000SFO1lrt1NANA
991283,70.0,,67000SFO1lrt1NANA
991299,71.0,,67000SFO1lrt1NANA
991302,70.0,,67000SFO1lrt1NANA
991318,71.0,,67000SFO1lrt1NANA
991321,71.0,,67000SFO1lrt1NANA
991322,71.0,,67000SFO1lrt1NANA
991323,70.0,,67000SFO1lrt1NANA
991324,70.0,,67000SFO1lrt1NANA
991326,70.0,,67000SFO1lrt1NANA
991328,71.0,,67000SFO1lrt1NANA
991331,70.0,,67000SFO1lrt1NANA
991333,70.0,,67000SFO1lrt1NANA
991335,70.0,,67000SFO1lrt1NANA
991345,69.0,,67000SFO1lrt1NANA
991350,70.0,,67000SFO1lrt1NANA
991351,69.0,,67000SFO1lrt1NANA
991352,71.0,,67000SFO1lrt1NANA
991358,70.0,,67000SFO1lrt1NANA
991359,70.0,,67000SFO1lrt1NANA
991362,82.0,,67000SFO1lrt1NANA
991375,68.0,,67000SFO1lrt1NANA
991445,84.0,,67000SFO9_blrt1NANA
991453,76.0,,67000SFO9_blrt1NANA
991482,70.0,,67000SFO9_blrt1NANA
991660,69.0,,67000SFO9_blrt1NANA
991698,69.0,,67000SFO9_blrt1NANA
991710,70.0,,67000SFO9_blrt1NANA
991712,70.0,,67000SFO9_blrt1NANA
991714,70.0,,67000SFO9_blrt1NANA
991721,55.0,,67000SFO9_blrt1NANA
991742,70.0,,67000SFO9_blrt1NANA
991743,70.0,,67000SFO9_blrt1NANA
991760,69.0,,67000SFO9_blrt1NANA
991762,69.0,,67000SFO9_blrt1NANA
991763,69.0,,67000SFO9_blrt1NANA
991774,53.0,,67000SFO9_blrt1NANA
991790,52.0,,67000SFO9_blrt1NANA
991799,70.0,,67000SFO9_blrt1NANA
991808,69.0,,67000SFO9_blrt1NANA
991809,69.0,,67000SFO9_blrt1NANA
991821,70.0,,67000SFO9_blrt1NANA
991822,70.0,,67000SFO9_blrt1NANA
991853,73.0,,67000SFO9_blrt1NANA
991879,69.0,,67000SFO9_blrt1NANA
991887,60.0,,67000SFO9_blrt1NANA
991888,60.0,,67000SFO9_blrt1NANA
991891,60.0,,67000SFO9_blrt1NANA
991932,69.0,,67000SFO9_blrt1NANA
991937,62.0,,67000SFO9_blrt1NANA
991940,68.0,,67000SFO9_blrt1NANA
991957,102.0,,67000SFO9_blrt1NANA
991970,73.0,,67000SFO9_blrt1NANA
991975,93.0,,67000SFO1lrt1NANA
991980,93.0,,67000SFO1lrt1NANA
991983,92.0,,67000SFO1lrt1NANA
991985,91.0,,67000SFO1lrt1NANA
991989,92.0,,67000SFO1lrt1NANA
992029,93.0,,67000SFO1b2NANA
992046,93.0,,67000SFO1lrt1NANA
992085,136.0,,67000SFO1lrt1NANA
992098,92.0,,67000SFO1lrt1NANA
992138,70.0,,67000SFO1lrt1NANA
992143,70.0,,67000SFO1lrt1NANA
992151,97.0,,67000SFO1lrt1NANA
992230,70.0,,67000SFO1lrt1NANA
992282,93.0,,67000SFO1lrt1NANA
992284,93.0,,67000SFO1lrt1NANA
992296,87.0,,67000SFO1lrt1NANA
992348,76.0,,67000SFO1lrt1NANA
992389,70.0,,67000SFO1lrt1NANA
992396,93.0,,67000SFO1lrt1NANA
992405,70.0,,67000SFO1lrt1NANA
992408,70.0,,67000SFO1lrt1NANA
992410,70.0,,67000SFO1lrt1NANA
992411,70.0,,67000SFO1lrt1NANA
992412,70.0,,67000SFO1lrt1NANA
992416,83.0,,67000SFO1lrt1NANA
992434,74.0,,67000SFO1lrt1NANA
992473,91.0,,67000SFO1b1NANA
992476,92.0,,67000SFO1b1NANA
992494,70.0,,67000SFO1lrt1NANA
992498,70.0,,67000SFO1lrt1NANA
992510,70.0,,67000SFO1lrt1NANA
992518,70.0,,67000SFO1lrt1NANA
992519,70.0,,67000SFO1lrt1NANA
992545,75.0,,67000SFO1lrt1NANA
992561,70.0,,67000SFO1lrt1NANA
992562,70.0,,67000SFO1lrt1NANA
992586,69.0,,67000SFO1lrt1NANA
992589,69.0,,67000SFO1lrt1NANA
992595,69.0,,67000SFO1lrt1NANA
992597,69.0,,67000SFO1lrt1NANA
992608,69.0,,67000SFO1lrt1NANA
992621,69.0,,67000SFO1lrt1NANA
992639,70.0,,67000SFO1lrt1NANA
992645,70.0,,67000SFO1lrt1NANA
992646,70.0,,67000SFO1lrt1NANA
992647,70.0,,67000SFO1lrt1NANA
992676,70.0,,67000SFO1lrt1NANA
992677,70.0,,67000SFO1lrt1NANA
992687,72.0,,67000SFO1lrt1NANA
992692,70.0,,67000SFO1lrt1NANA
992718,70.0,,67000SFO1lrt1NANA
992723,70.0,,67000SFO1lrt1NANA
992724,70.0,,67000SFO1lrt1NANA
992725,84.0,,67000SFO1lrt1NANA
992726,70.0,,67000SFO1lrt1NANA
992736,72.0,,67000SFO1lrt1NANA
992749,74.0,,67000SFO1lrt1NANA
992751,70.0,,67000SFO1lrt1NANA
992753,70.0,,67000SFO1lrt1NANA
992756,70.0,,67000SFO1lrt1NANA
992805,69.0,,67000SFO1lrt1NANA
992806,69.0,,67000SFO1lrt1NANA
992808,69.0,,67000SFO1lrt1NANA
992841,69.0,,67000SFO1lrt1NANA
992908,70.0,,67000SFO1lrt1NANA
992918,70.0,,67000SFO1lrt1NANA
992919,70.0,,67000SFO1lrt1NANA
992931,70.0,,67000SFO1lrt1NANA
992932,70.0,,67000SFO1lrt1NANA
992934,70.0,,67000SFO1lrt1NANA
992935,70.0,,67000SFO1lrt1NANA
992938,70.0,,67000SFO1lrt1NANA
992939,70.0,,67000SFO1lrt1NANA
992943,78.0,,67000SFO1lrt1NANA
992947,70.0,,67000SFO1lrt1NANA
992953,70.0,,67000SFO1lrt1NANA
992964,70.0,,67000SFO1lrt1NANA
992977,70.0,,67000SFO1lrt1NANA
992983,87.0,,67000SFO1lrt1NANA
993008,70.0,,67000SFO1lrt1NANA
993064,70.0,,67000SFO1lrt1NANA
993067,70.0,,67000SFO1lrt1NANA
993068,70.0,,67000SFO1lrt1NANA
993100,70.0,,67000SFO1lrt1NANA
993101,70.0,,67000SFO1lrt1NANA
993102,70.0,,67000SFO1lrt1NANA
993103,70.0,,67000SFO1lrt1NANA
993110,70.0,,67000SFO1lrt1NANA
993120,70.0,,67000SFO1lrt1NANA
993126,70.0,,67000SFO1lrt1NANA
993127,70.0,,67000SFO1lrt1NANA
993131,70.0,,67000SFO1lrt1NANA
993144,70.0,,67000SFO1lrt1NANA
993145,70.0,,67000SFO1lrt1NANA
993147,70.0,,67000SFO1lrt1NANA
993148,70.0,,67000SFO1lrt1NANA
993171,70.0,,67000SFO1lrt1NANA
993172,70.0,,67000SFO1lrt1NANA
993187,70.0,,67000SFO1lrt1NANA
993200,73.0,,67000SFO1lrt1NANA
993202,70.0,,67000SFO1lrt1NANA
993262,70.0,,67000SFO1lrt1NANA
993340,70.0,,67000SFO1lrt1NANA
993372,70.0,,67000SFO1lrt1NANA
993373,70.0,,67000SFO1lrt1NANA
993379,70.0,,67000SFO1lrt1NANA
993388,70.0,,67000SFO1lrt1NANA
993394,70.0,,67000SFO1lrt1NANA
993497,70.0,,67000SFO1lrt1NANA
993566,100.0,,67000SFO1b1NANA
993568,98.0,,67000SFO1b1NANA
993711,66.0,,67000SFO1lrt1NANA
993722,64.0,,67000SFO1lrt1NANA
993801,66.0,,67000SFO1lrt1NANA
993805,67.0,,67000SFO1lrt1NANA
993976,78.0,,67000SFO1lrt1NANA
993980,70.0,,67000SFO1lrt1NANA
993998,70.0,,67000SFO1lrt1NANA
994004,70.0,,67000SFO1lrt1NANA
994013,70.0,,67000SFO1lrt1NANA
994018,70.0,,67000SFO1lrt1NANA
994022,70.0,,67000SFO1lrt1NANA
994031,70.0,,67000SFO1lrt1NANA
994034,70.0,,67000SFO1lrt1NANA
994035,70.0,,67000SFO1lrt1NANA
994084,70.0,,67000SFO1lrt1NANA
994097,70.0,,67000SFO1lrt1NANA
994098,52.0,,67000SFO1lrt1NANA
994110,66.0,,67000SFO1lrt1NANA
994118,70.0,,67000SFO1lrt1NANA
994129,66.0,,67000SFO1lrt1NANA
994154,70.0,,67000SFO1lrt1NANA
994155,70.0,,67000SFO1lrt1NANA
994167,69.0,,67000SFO1lrt1NANA
994263,105.0,,67000SFO1b1NANA
994279,99.0,,67000SFO1b1NANA
994310,70.0,,67000SFO1lrt1NANA
994312,70.0,,67000SFO1lrt1NANA
994595,70.0,,67000SFO1lrt1NANA
994599,70.0,,67000SFO1lrt1NANA
994668,70.0,,67000SFO1lrt1NANA
994669,70.0,,67000SFO1lrt1NANA
994682,70.0,,67000SFO1lrt1NANA
994686,70.0,,67000SFO1lrt1NANA
994692,70.0,,67000SFO1lrt1NANA
994713,52.0,,67000SFO1lrt1NANA
994736,70.0,,67000SFO1lrt1NANA
994740,70.0,,67000SFO1lrt1NANA
994748,70.0,,67000SFO1lrt1NANA
994786,99.0,,67000SFO1b1NANA
994794,102.0,,67000SFO1b1NANA
994806,99.0,,67000SFO1b1NANA
995005,70.0,,67000SFO1b1NANA
995066,68.0,,67000SFO1b1NANA
995068,67.0,,67000SFO1b1NANA
995123,81.0,,67000SFO1lrt1NANA
995151,69.0,,67000SFO1lrt1NANA
995256,82.0,,67000SFO1lrt1NANA
995330,65.0,,67000SFO1lrt1NANA
995383,70.0,,67000SFO1lrt1NANA
995384,70.0,,67000SFO1lrt1NANA
995386,70.0,,67000SFO1lrt1NANA
995411,70.0,,67000SFO1lrt1NANA
995418,70.0,,67000SFO1lrt1NANA
995425,70.0,,67000SFO1lrt1NANA
995447,70.0,,67000SFO1lrt1NANA
995454,61.0,,67000SFO1lrt1NANA
995764,78.0,,67000SFO1b1NANA
995768,70.0,,67000SFO1b1NANA
995774,70.0,,67000SFO1lrt1NANA
995792,70.0,,67000SFO1lrt1NANA
995795,70.0,,67000SFO1lrt1NANA
995797,70.0,,67000SFO1lrt1NANA
995808,79.0,,67000SFO1lrt1NANA
995843,67.0,,67000SFO1lrt1NANA
995938,70.0,,67000SFO1lrt1NANA
995989,67.0,,67000SFO1lrt1NANA
996000,70.0,,67000SFO1lrt1NANA
996002,70.0,,67000SFO1lrt1NANA
996011,70.0,,67000SFO1lrt1NANA
996036,70.0,,67000SFO1lrt1NANA
996044,70.0,,67000SFO1lrt1NANA
996047,70.0,,67000SFO1lrt1NANA
996048,53.0,,67000SFO1lrt1NANA
996084,70.0,,67000SFO1lrt1NANA
996111,69.0,,67000SFO1lrt1NANA
996122,70.0,,67000SFO1lrt1NANA
996222,76.0,,67000SFO1lrt1NANA
996224,74.0,,67000SFO1lrt1NANA
996237,70.0,,67000SFO1lrt1NANA
996244,70.0,,67000SFO1lrt1NANA
996271,70.0,,67000SFO1lrt1NANA
996274,70.0,,67000SFO1lrt1NANA
996275,70.0,,67000SFO1lrt1NANA
996498,70.0,,67000SFO1lrt1NANA
996538,70.0,,67000SFO1lrt1NANA
996539,70.0,,67000SFO1lrt1NANA
996551,76.0,,67000SFO1lrt1NANA
996564,70.0,,67000SFO1lrt1NANA
996574,70.0,,67000SFO1lrt1NANA
996641,66.0,,67000SFO1b1NANA
996650,70.0,,67000SFO1lrt1NANA
996654,70.0,,67000SFO1lrt1NANA
996657,70.0,,67000SFO1lrt1NANA
996658,70.0,,67000SFO1lrt1NANA
996661,70.0,,67000SFO1lrt1NANA
996662,70.0,,67000SFO1lrt1NANA
996663,70.0,,67000SFO1lrt1NANA
996664,70.0,,67000SFO1lrt1NANA
996667,70.0,,67000SFO1lrt1NANA
996671,70.0,,67000SFO1lrt1NANA
996680,70.0,,67000SFO1lrt1NANA
996697,41.0,,67000NAb1NANA
996700,41.0,,67000NAb1NANA
996757,69.0,,67000SFO1lrt1NANA
996776,72.0,,67000SFO1lrt1NANA
996789,70.0,,67000SFO1lrt1NANA
996794,70.0,,67000SFO1lrt1NANA
996837,70.0,,67000SFO1lrt1NANA
996838,70.0,,67000SFO1lrt1NANA
996841,70.0,,67000SFO1lrt1NANA
996843,70.0,,67000SFO1lrt1NANA
996883,70.0,,67000SFO1lrt1NANA
996884,70.0,,67000SFO1lrt1NANA
996887,70.0,,67000SFO1lrt1NANA
996888,70.0,,67000SFO1lrt1NANA
996891,70.0,,67000SFO1lrt1NANA
996902,69.0,,67000SFO1lrt1NANA
996907,70.0,,67000SFO1lrt1NANA
996908,70.0,,67000SFO1lrt1NANA
996911,70.0,,67000SFO1lrt1NANA
996917,70.0,,67000SFO1lrt1NANA
996918,70.0,,67000SFO1lrt1NANA
996927,70.0,,67000SFO1lrt1NANA
996928,70.0,,67000SFO1lrt1NANA
996929,70.0,,67000SFO1lrt1NANA
996930,70.0,,67000SFO1lrt1NANA
996932,70.0,,67000SFO1lrt1NANA
996933,70.0,,67000SFO1lrt1NANA
996991,70.0,,67000SFO1lrt1NANA
997009,74.0,,67000SFO1lrt1NANA
997132,93.0,,67000SFO12bart1NANA
997457,87.0,,67000SFO12bart1NANA
998419,18.0,,67000NAb1NANA
998598,94.0,,67000SFO1b1NANA
998601,91.0,,67000SFO1b1NANA
998622,92.0,,67000SFO1b1NANA
998639,74.0,,67000SFO1b1NANA
998703,92.0,,67000SFO1b1NANA
998704,92.0,,67000SFO1b1NANA
998713,91.0,,67000SFO1b1NANA
998733,90.0,,67000SFO1b1NANA
998734,91.0,,67000SFO1b1NANA
998761,77.0,,67000SFO1b1NANA
998788,93.0,,67000SFO1b1NANA
998797,74.0,,67000SFO1b1NANA
999094,48.0,,67000SFO12lrt2NANA
999349,25.0,,67000SFO12lrt2NANA
1000571,48.0,,67000SFO12lrt2NANA
1001253,25.0,,67000NAb1NANA
1001979,48.0,,67000SFO12lrt2NANA
1002742,79.0,,67000SFO12bart1NANA
1003178,25.0,,67000NAb1NANA
1003210,24.0,,67000NAb1NANA
1003215,25.0,,67000NAb1NANA
1003349,76.0,,67000SFO12bart1NANA
1003920,67.0,,67000SFO12bart1NANA
1003925,65.0,,67000SFO12bart1NANA
1003931,70.0,,67000SFO12bart1NANA
1005477,14.0,,67000NAb1NANA
1006926,15.0,,67000NAb2NANA
1008174,94.0,,67000SFO12bart1NANA
1009115,38.0,,67000NAlrt1NANA
1009874,61.0,,67000SFO12lrt2NANA
1009897,63.0,,67000SFO12lrt2NANA
1009929,63.0,,67000SFO12lrt2NANA
1010019,70.0,,67000SFO12brt1NANA
1010025,70.0,,67000SFO12brt1NANA
1010057,70.0,,67000SFO12brt1NANA
1010062,52.0,,67000SFO12brt1NANA
1011721,78.0,,67000SFO1lrt1NANA
1011733,84.0,,67000SFO1lrt1NANA
1011734,84.0,,67000SFO1lrt1NANA
1013372,70.0,,67000SFO9_blrt1NANA
1013407,67.0,,67000SFO9_blrt1NANA
1013483,62.0,,67000SFO9_blrt1NANA
1013541,62.0,,67000SFO9_blrt1NANA
1013830,52.0,,67000SFO12brt1NANA
1013858,69.0,,67000SFO12brt1NANA
1013863,69.0,,67000SFO12brt1NANA
1013867,69.0,,67000SFO12brt1NANA
1013877,68.0,,67000SFO12brt1NANA
1013879,69.0,,67000SFO12brt1NANA
1013880,69.0,,67000SFO12brt1NANA
1013883,69.0,,67000SFO12brt1NANA
1013891,69.0,,67000SFO12brt1NANA
1013894,69.0,,67000SFO12brt1NANA
1013896,69.0,,67000SFO12brt1NANA
1013908,70.0,,67000SFO12brt1NANA
1013913,70.0,,67000SFO12brt1NANA
1013915,70.0,,67000SFO12brt1NANA
1013919,70.0,,67000SFO12brt1NANA
1013925,68.0,,67000SFO12brt1NANA
1013927,69.0,,67000SFO12brt1NANA
1013931,69.0,,67000SFO12brt1NANA
1013958,70.0,,67000SFO12brt1NANA
1013962,70.0,,67000SFO12brt1NANA
1013971,69.0,,67000SFO12brt1NANA
1013972,69.0,,67000SFO12brt1NANA
1014560,67.0,,67000SFO9_blrt1NANA
1014561,67.0,,67000SFO9_blrt1NANA
1014577,66.0,,67000SFO9_blrt1NANA
1014596,71.0,,67000SFO9_blrt1NANA
1014599,63.0,,67000SFO9_blrt1NANA
1014603,66.0,,67000SFO9_blrt1NANA
1014609,66.0,,67000SFO9_blrt1NANA
1014654,66.0,,67000SFO9_blrt1NANA
1014660,66.0,,67000SFO9_blrt1NANA
1014714,66.0,,67000SFO9_blrt1NANA
1014715,66.0,,67000SFO9_blrt1NANA
1014742,61.0,,67000SFO9_blrt1NANA
1014762,60.0,,67000SFO9_blrt1NANA
1014785,76.0,,67000SFO9_blrt1NANA
1014800,66.0,,67000SFO9_blrt1NANA
1014801,66.0,,67000SFO9_blrt1NANA
1014802,66.0,,67000SFO9_blrt1NANA
1014803,66.0,,67000SFO9_blrt1NANA
1014809,66.0,,67000SFO9_blrt1NANA
1014838,58.0,,67000SFO9_blrt1NANA
1014848,66.0,,67000SFO9_blrt1NANA
1014853,67.0,,67000SFO9_blrt1NANA
1014862,67.0,,67000SFO9_blrt1NANA
1014863,67.0,,67000SFO9_blrt1NANA
1014865,67.0,,67000SFO9_blrt1NANA
1015659,70.0,,67000SFO12brt1NANA
1015663,69.0,,67000SFO12brt1NANA
1015682,70.0,,67000SFO12brt1NANA
1015694,70.0,,67000SFO12brt1NANA
1015695,70.0,,67000SFO12brt1NANA
1015711,70.0,,67000SFO12brt1NANA
1015752,70.0,,67000SFO12lrt1NANA
1015756,70.0,,67000SFO12lrt1NANA
1015757,70.0,,67000SFO12lrt1NANA
1015779,70.0,,67000SFO12lrt1NANA
1015787,70.0,,67000SFO12lrt1NANA
1015790,70.0,,67000SFO12lrt1NANA
1015816,70.0,,67000SFO12lrt1NANA
1015824,70.0,,67000SFO12lrt1NANA
1015844,70.0,,67000SFO12lrt1NANA
1015863,70.0,,67000SFO12lrt1NANA
1015873,70.0,,67000SFO12lrt1NANA
1015897,69.0,,67000SFO12brt1NANA
1015899,69.0,,67000SFO12brt1NANA
1015900,69.0,,67000SFO12brt1NANA
1016069,40.0,,67000SFO9_bbrt1NANA
1016079,38.0,,67000SFO9_bbrt1NANA
1016613,69.0,,67000SFO12brt1NANA
1016635,69.0,,67000SFO12brt1NANA
1016636,69.0,,67000SFO12brt1NANA
1016637,69.0,,67000SFO12brt1NANA
1016638,69.0,,67000SFO12brt1NANA
1016650,69.0,,67000SFO12brt1NANA
1016653,69.0,,67000SFO12brt1NANA
1016690,76.0,,67000SFO12lrt1NANA
1016714,87.0,,67000SFO12lrt1NANA
1016717,87.0,,67000SFO12lrt1NANA
1017184,39.0,,67000NAbrt1NANA
1017878,68.0,,67000SFO12brt1NANA
1017932,69.0,,67000SFO12brt1NANA
1017981,69.0,,67000SFO12brt1NANA
1018257,40.0,,67000SFO12lrt2NANA
1019099,46.0,,67000SFO12b1NANA
1019126,16.0,,67000SFO12b1NANA
1019778,92.0,,67000SFO12bart1NANA
1019918,276.0,,67000SFO4bart1NANA
1019926,268.0,,67000SFO4bart1NANA
1019955,207.0,,67000SFO4bart1NANA
1019956,214.0,,67000SFO4bart1NANA
1019995,244.0,,67000SFO4bart1NANA
1020027,211.0,,67000SFO4bart1NANA
1020067,213.0,,67000SFO4bart1NANA
1020068,213.0,,67000SFO4bart1NANA
1020069,213.0,,67000SFO4bart1NANA
1020070,213.0,,67000SFO4bart1NANA
1020131,110.0,,67000SFO4bart1NANA
1020132,110.0,,67000SFO4bart1NANA
1020133,110.0,,67000SFO4bart1NANA
1020135,110.0,,67000SFO4bart1NANA
1020157,112.0,,67000SFO4bart1NANA
1020186,126.0,,67000SFO4bart1NANA
1020192,126.0,,67000SFO4bart1NANA
1020196,111.0,,67000SFO4bart1NANA
1020227,109.0,,67000SFO4bart1NANA
1020359,109.0,,67000SFO4bart1NANA
1020361,118.0,,67000SFO4bart1NANA
1020364,208.0,,67000SFO4bart1NANA
1020365,213.0,,67000SFO4bart1NANA
1020366,213.0,,67000SFO4bart1NANA
1020367,215.0,,67000SFO4bart1NANA
1020368,209.0,,67000SFO4bart1NANA
1020392,225.0,,67000SFO4bart1NANA
1020393,225.0,,67000SFO4bart1NANA
1020395,225.0,,67000SFO4bart1NANA
1020408,217.0,,67000SFO4bart1NANA
1020426,205.0,,67000SFO4bart1NANA
1020441,209.0,,67000SFO4bart1NANA
1020466,241.0,,67000SFO4bart1NANA
1020468,213.0,,67000SFO4bart1NANA
1020469,214.0,,67000SFO4bart1NANA
1020470,232.0,,67000SFO4bart1NANA
1020481,242.0,,67000SFO4bart1NANA
1020489,211.0,,67000SFO4bart1NANA
1020504,268.0,,67000SFO4bart1NANA
1020526,266.0,,67000SFO4bart1NANA
1020535,271.0,,67000SFO4bart1NANA
1020624,150.0,,67000SFO12bart1NANA
1020635,153.0,,67000SFO12bart1NANA
1020645,150.0,,67000SFO12bart1NANA
1020667,149.0,,67000SFO12bart1NANA
1021184,44.0,,67000SFO12lrt2NANA
1021211,44.0,,67000SFO12lrt2NANA
1021241,44.0,,67000SFO12lrt2NANA
1021248,90.0,,67000SFO12bart1NANA
1021298,44.0,,67000SFO12lrt2NANA
