zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
377,8,377,3,3.0,362.0,203.0,78.0,1070,159.0,265.0,689.0,644.0,560.0,509.0,0.148,2402.0,2,1868.0,876.0,70.4348274641,180.385731885,129.0,266.822487915,400.0,4917.0,4919.0,2864.0,246.0,519.0,2218.0,1438.0,498.0
378,8,378,3,0.0,2001.0,1690.0,169.0,5299,133.0,1306.0,505.0,341.0,326.0,320.0,0.111,1492.0,27,1081.0,548.0,70.3252218167,91.2264260546,82.0,151.214461252,248.0,3042.0,3069.0,1876.0,174.0,291.0,1638.0,740.0,226.0
379,8,379,3,0.0,127.0,236.0,35.0,493,18.0,77.0,589.0,643.0,550.0,419.0,0.092,2201.0,26,1683.0,761.0,37.3644149995,147.008523314,33.0,191.802436386,240.0,5463.0,5489.0,2896.0,372.0,851.0,2832.0,1101.0,333.0
380,8,380,3,0.0,30.0,84.0,22.0,168,6.0,26.0,694.0,619.0,423.0,335.0,0.083,2071.0,0,2258.0,7.0,33.7656766361,70.792105388,19.0,80.93222325,129.0,5260.0,5260.0,2355.0,350.0,660.0,2959.0,1009.0,282.0
381,8,381,3,0.0,298.0,616.0,190.0,1421,40.0,277.0,582.0,574.0,437.0,634.0,0.208,2227.0,4,857.0,1525.0,55.4977689479,263.739609518,18.0,396.961490637,421.0,5395.0,5399.0,2537.0,344.0,834.0,1833.0,1547.0,841.0
382,8,382,3,0.0,93.0,147.0,8.0,283,0.0,35.0,235.0,282.0,230.0,332.0,0.219,1079.0,20,311.0,838.0,38.2392165014,131.324472021,30.0,168.0,223.0,2684.0,2704.0,1241.0,148.0,413.0,927.0,768.0,448.0
383,8,383,3,0.0,201.0,1927.0,131.0,2654,40.0,355.0,121.0,154.0,161.0,286.0,0.39,722.0,22,53.0,716.0,132.538495876,137.608416165,59.0,234.0,330.0,1863.0,1885.0,702.0,84.0,295.0,390.0,498.0,618.0
384,8,384,3,0.0,185.0,364.0,28.0,737,38.0,122.0,215.0,280.0,280.0,732.0,0.233,1507.0,1,12.0,1576.0,41.748111655,486.333124321,17.0,618.0,637.0,4388.0,4389.0,1886.0,276.0,851.0,942.0,1568.0,752.0
385,8,385,3,0.0,213.0,80.0,17.0,474,24.0,140.0,117.0,164.0,168.0,489.0,0.234,938.0,0,0.0,983.0,93.3848541953,415.348800182,5.0,503.0,631.0,2688.0,2688.0,1206.0,144.0,485.0,555.0,1048.0,456.0
386,8,386,3,37.0,104.0,48.0,5.0,229,8.0,27.0,127.0,159.0,224.0,583.0,0.289,1093.0,0,0.0,1134.0,11.3525361461,345.393285542,15.0,360.0,476.0,3010.0,3010.0,1240.0,156.0,551.0,536.0,1097.0,670.0
387,8,387,3,3.0,199.0,154.0,87.0,671,25.0,203.0,177.0,264.0,235.0,595.0,0.229,1271.0,9,26.0,1318.0,23.4575883502,333.371807287,10.0,442.0,461.0,3588.0,3597.0,1510.0,211.0,696.0,808.0,1276.0,606.0
388,8,388,3,0.0,583.0,1335.0,41.0,2199,91.0,149.0,278.0,357.0,430.0,1013.0,0.263,2078.0,149,27.0,2164.0,126.559075639,553.593925437,100.0,762.0,879.0,5992.0,6141.0,2416.0,318.0,1224.0,1281.0,2080.0,1238.0
389,8,389,3,0.0,222.0,501.0,347.0,1467,63.0,334.0,519.0,324.0,357.0,631.0,0.306,1831.0,103,490.0,1426.0,59.9797142428,325.166107561,95.0,420.0,566.0,4728.0,4831.0,1887.0,236.0,831.0,1017.0,1579.0,1168.0
390,8,390,3,0.0,132.0,170.0,190.0,721,83.0,146.0,322.0,403.0,313.0,361.0,0.17,1399.0,0,732.0,774.0,37.1044729972,131.880534255,86.0,155.0,267.0,3031.0,3031.0,1589.0,183.0,403.0,1331.0,734.0,380.0
391,9,391,3,0.0,207.0,285.0,464.0,1192,76.0,160.0,815.0,717.0,722.0,842.0,0.185,3096.0,2,2585.0,855.0,45.8880711626,256.299445293,37.0,280.094683595,374.0,6643.0,6645.0,3608.0,320.0,616.0,2967.0,1838.0,904.0
392,9,392,3,0.0,57.0,98.0,28.0,256,13.0,60.0,340.0,519.0,530.0,419.0,0.047,1808.0,0,2029.0,0.0,7.91900162429,78.2248551642,17.0,79.0,99.0,4682.0,4682.0,2430.0,395.0,637.0,2774.0,755.0,121.0
393,9,393,3,0.0,181.0,417.0,73.0,902,124.0,107.0,541.0,474.0,435.0,363.0,0.165,1813.0,17,1325.0,646.0,49.1397602501,134.994658726,54.0,185.096150336,241.0,4372.0,4389.0,2377.0,287.0,633.0,1888.0,1048.0,533.0
394,9,394,3,0.0,200.0,385.0,46.0,3397,66.0,2700.0,483.0,370.0,272.0,284.0,0.222,1409.0,90,330.0,1211.0,58.0680068061,164.227220962,86.0,205.167710018,334.0,3731.0,3821.0,1631.0,232.0,583.0,1355.0,999.0,652.0
395,9,395,3,0.0,784.0,372.0,155.0,3500,1088.0,1101.0,467.0,494.0,540.0,671.0,0.099,2172.0,0,1731.0,623.0,192.482328503,129.809213012,198.848676148,217.0,392.3,4696.0,4696.0,2754.0,313.0,467.0,2537.0,1078.0,301.0
396,9,396,3,0.0,696.0,163.0,173.0,2240,894.0,314.0,0.0,0.0,1.0,3.0,0.099,4.0,1,3.0,1.0,201.550252109,0.0,244.092735463,2.0,377.5,8.0,9.0,3.0,1.0,1.0,4.0,2.0,1.0
397,9,397,3,0.0,513.0,15.0,271.0,3387,2185.0,403.0,126.0,149.0,154.0,192.0,0.079,621.0,1,307.0,360.0,160.537329748,46.6291664043,239.0,56.0,307.4,1436.0,1437.0,778.0,94.0,154.0,772.0,354.0,63.0
398,9,398,3,0.0,263.0,414.0,48.0,1305,187.0,393.0,236.0,288.0,325.0,338.0,0.079,1187.0,0,597.0,696.0,58.5201617342,90.075055651,102.0,95.0,215.7,2742.0,2742.0,1504.0,180.0,294.0,1471.0,674.0,123.0
399,9,399,3,3.0,3361.0,38.0,48.0,5298,1123.0,725.0,0.0,0.0,0.0,0.0,0.104,0.0,0,0.0,0.0,229.364862466,1.03178941225,287.0,0.0,318.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,9,400,3,0.0,111.0,116.0,5.0,269,6.0,31.0,537.0,593.0,390.0,357.0,0.104,1877.0,0,1287.0,734.0,11.5207122622,155.811993394,6.0,251.398736411,247.4,4369.0,4369.0,2231.0,270.0,752.0,1913.0,1150.0,284.0
401,9,401,3,3.0,3431.0,962.0,222.0,9903,2339.0,2946.0,109.0,98.0,61.0,37.0,0.193,305.0,1,365.0,0.0,2225.83892598,41.8973981536,805.0,236.0,6909.0,725.0,726.0,340.0,57.0,170.0,233.0,158.0,108.0
402,9,402,3,0.0,477.0,93.0,2.0,2577,53.0,1952.0,24.0,87.0,45.0,20.0,0.006,176.0,0,84.0,104.0,1377.97913216,0.0,1346.0,32.0,1592.0,700.0,700.0,224.0,65.0,120.0,475.0,40.0,0.0
403,9,403,3,0.0,2771.0,918.0,21.0,11378,6905.0,763.0,12.0,3.0,0.0,0.0,0.117,15.0,0,7.0,8.0,980.7351912,0.0,1050.0,0.0,1090.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,9,404,3,0.0,1022.0,222.0,23.0,4712,2092.0,1353.0,161.0,167.0,134.0,104.0,0.117,566.0,7,114.0,506.0,697.114023682,71.5075975899,162.0,241.0,9805.7,2026.0,2033.0,1036.0,159.0,578.0,685.0,448.0,163.0
405,9,405,3,0.0,370.0,509.0,476.0,2778,867.0,556.0,2.0,3.0,0.0,1.0,0.117,6.0,0,2.0,4.0,236.886234034,525.55014092,459.272451323,11.0000000005,3422.8,21.0,21.0,7.0,2.0,6.0,7.0,4.0,2.0
406,9,406,3,0.0,1347.0,705.0,168.0,6778,4164.0,394.0,760.0,2.0,1.0,0.0,0.071,763.0,0,753.0,13.0,507.102998832,7.69656172156,472.0,7.64054292358,777.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,9,407,3,3.0,1594.0,1077.0,867.0,12265,5672.0,3052.0,88.0,4.0,0.0,0.0,0.071,92.0,0,28.0,68.0,693.047383239,0.0,892.0,0.0,1014.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,9,408,3,27.0,3459.0,830.0,172.0,9321,2242.0,2591.0,1.0,1.0,1.0,1.0,0.071,4.0,0,3.0,1.0,436.996700001,0.0,515.884620293,3.0,591.8,8.0,8.0,5.0,0.0,0.0,6.0,2.0,0.0
409,9,409,3,0.0,1829.0,453.0,90.0,8771,4899.0,1500.0,0.0,0.0,0.0,0.0,0.071,0.0,0,0.0,0.0,383.790375351,0.0,472.0,0.0,568.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,9,410,3,0.0,569.0,87.0,12.0,9224,6247.0,2309.0,3556.0,351.0,517.0,625.0,0.071,5049.0,18,5203.0,26.0,279.358271903,139.965541647,315.0,177.737300293,560.4,10106.0,10124.0,6299.0,550.0,385.0,6224.0,2590.0,375.0
411,9,411,3,0.0,113.0,0.0,0.0,1186,1073.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0,0.0,0.0,83.2952593856,0.0,60.0,0.0,273.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,9,412,3,3.0,2359.0,266.0,390.0,19223,14155.0,2050.0,4411.0,1257.0,1137.0,1015.0,0.078,7820.0,1,7258.0,956.0,424.182286081,303.527974147,694.0,346.976899797,1016.6,18409.0,18410.0,10154.0,1524.0,3569.0,7947.0,4574.0,796.0
413,9,413,3,0.0,476.0,352.0,117.0,1160,174.0,41.0,801.0,833.0,1308.0,897.0,0.025,3839.0,9,4079.0,132.0,79.3662063909,162.568631822,237.0,91.0000000004,339.0,9288.0,9297.0,4002.0,708.0,602.0,6712.0,1187.0,88.0
414,9,414,3,0.0,1136.0,579.0,256.0,6792,3099.0,1722.0,167.0,247.0,258.0,269.0,0.19,941.0,431,246.0,771.0,419.764262082,124.260989006,501.0,165.0,724.0,3604.0,4035.0,1523.0,215.0,901.0,1268.0,1080.0,571.0
415,9,415,3,3.0,4487.0,1499.0,721.0,12839,4439.0,1690.0,106.0,126.0,162.0,192.0,0.113,586.0,3,230.0,422.0,693.127912884,83.565525833,929.81416466,115.0,1169.4,1631.0,1634.0,880.0,111.0,272.0,703.0,427.0,121.0
416,9,416,3,0.0,984.0,744.0,108.0,4252,476.0,1940.0,624.0,584.0,689.0,900.0,0.113,2797.0,7,1097.0,2010.0,154.877052529,208.724752169,242.250777688,283.0,832.9,7789.0,7796.0,4182.0,529.0,1296.0,3359.0,2037.0,575.0
417,9,417,3,0.0,1277.0,44.0,2.0,4635,3030.0,282.0,0.0,0.0,0.0,0.0,0.113,0.0,0,0.0,0.0,153.718709747,0.0,183.0,0.0,236.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,9,418,3,0.0,471.0,101.0,82.0,2494,1518.0,322.0,119.0,112.0,160.0,140.0,0.161,531.0,2,340.0,273.0,128.933983486,82.868303149,111.0,124.0,268.8,1599.0,1601.0,680.0,105.0,278.0,585.0,451.0,182.0
419,9,419,3,0.0,52.0,243.0,18.0,343,14.0,16.0,257.0,255.0,352.0,242.0,0.161,1106.0,8,671.0,540.0,18.4383523541,114.752159904,47.0,145.0,199.9,3326.0,3334.0,1450.0,221.0,579.0,1216.0,936.0,382.0
420,9,420,3,0.0,43.0,123.0,58.0,330,11.0,95.0,186.0,211.0,240.0,194.0,0.133,831.0,23,43.0,850.0,16.6277386242,112.146191438,25.0,153.0,197.0,3223.0,3246.0,1473.0,228.0,743.0,1100.0,884.0,291.0
421,9,421,3,0.0,36.0,57.0,50.0,156,5.0,8.0,1409.0,550.0,455.0,406.0,0.308,2820.0,0,2993.0,101.0,4.59701826215,256.792283339,52.0,285.810428875,354.0,6587.0,6587.0,2851.0,282.0,751.0,1704.0,2250.0,1600.0
422,9,422,3,4.0,241.0,278.0,57.0,1245,531.0,134.0,1326.0,578.0,548.0,416.0,0.219,2868.0,0,2504.0,572.0,104.024363571,154.309657681,134.0,152.040363047,341.0,6738.0,6738.0,3146.0,382.0,649.0,3049.0,1499.0,1159.0
423,9,423,3,0.0,52.0,85.0,42.0,210,9.0,22.0,405.0,460.0,410.0,331.0,0.124,1606.0,1,983.0,763.0,11.0516924032,137.741057932,68.0,160.0,231.0,5140.0,5141.0,2289.0,318.0,1069.0,2016.0,1309.0,429.0
424,9,424,3,0.0,350.0,344.0,36.0,962,94.0,138.0,617.0,722.0,592.0,449.0,0.12,2380.0,31,1221.0,1375.0,57.4001982003,232.369840522,106.0,263.0,378.0,7189.0,7220.0,3401.0,594.0,1407.0,2935.0,1694.0,590.0
425,9,425,3,0.0,57.0,114.0,93.0,344,2.0,78.0,343.0,412.0,335.0,277.0,0.088,1367.0,9,957.0,525.0,19.876044333,103.552739877,44.0,122.0,166.0,3706.0,3715.0,1921.0,293.0,602.0,1908.0,696.0,216.0
426,9,426,3,0.0,120.0,55.0,214.0,1662,1168.0,105.0,631.0,395.0,406.0,334.0,0.088,1766.0,79,1454.0,429.0,135.509410033,104.263377965,155.0,81.2716843513,324.3,4100.0,4179.0,2172.0,304.0,521.0,2265.0,854.0,235.0
427,9,427,3,0.0,2167.0,384.0,955.0,7085,2723.0,856.0,945.0,19.0,26.0,25.0,0.088,1015.0,7,1010.0,26.0,536.218260821,53.9031102975,756.0,71.1094460378,726.4,2370.0,2377.0,1233.0,173.0,294.0,1286.0,488.0,136.0
428,9,428,3,9.0,3613.0,1107.0,317.0,7801,1900.0,855.0,109.0,165.0,171.0,161.0,0.088,606.0,21,520.0,190.0,312.751253553,9.50205536626,347.0,53.0,426.2,1403.0,1424.0,733.0,104.0,178.0,772.0,290.0,80.0
429,9,429,3,9.0,1083.0,575.0,46.0,5752,3778.0,261.0,0.0,0.0,0.0,0.0,0.183,0.0,0,0.0,0.0,285.268198299,0.0,396.596891257,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,9,430,3,0.0,2091.0,183.0,106.0,8820,4917.0,1523.0,4.0,1.0,1.0,0.0,0.183,6.0,1,5.0,2.0,385.570153398,0.434818875407,517.0,16.0,552.4,15.0,16.0,5.0,1.0,3.0,6.0,3.0,3.0
431,9,431,3,0.0,1570.0,51.0,69.0,4152,1575.0,887.0,1.0,0.0,0.0,0.0,0.183,1.0,0,0.0,1.0,229.961097353,0.0,287.0,16.0,312.8,6.0,6.0,2.0,0.0,1.0,2.0,2.0,1.0
432,9,432,3,25.0,5145.0,503.0,683.0,12779,4112.0,2311.0,37.0,29.0,28.0,18.0,0.183,112.0,1,90.0,38.0,636.19657266,7.45632099384,708.0,99.0,826.2,316.0,317.0,132.0,24.0,57.0,129.0,62.0,45.0
433,9,433,3,10.0,255.0,239.0,36.0,1010,104.0,366.0,666.0,565.0,435.0,276.0,0.183,1942.0,11,1521.0,658.0,62.7255859648,119.048215965,19.0,197.0,229.5,5503.0,5514.0,2308.0,417.0,994.0,2239.0,1080.0,784.0
434,9,434,3,0.0,237.0,196.0,149.0,1775,803.0,390.0,8.0,13.0,6.0,8.0,0.198,35.0,1,13.0,24.0,644.574004895,4.13760961722,992.0,6.0,1206.1,77.0,78.0,42.0,5.0,15.0,30.0,16.0,12.0
435,9,435,3,84.0,7215.0,2721.0,193.0,14713,2013.0,2487.0,1384.0,317.0,314.0,233.0,0.198,2248.0,9,1512.0,895.0,267.442805698,68.5821788052,331.0,137.839409921,517.4,4846.0,4855.0,2705.0,315.0,909.0,1898.0,980.0,753.0
436,9,436,3,0.0,59.0,985.0,65.0,1190,12.0,69.0,418.0,433.0,369.0,323.0,0.261,1543.0,19,499.0,1188.0,88.9838221258,173.410015275,60.0,275.0,337.0,3793.0,3812.0,1643.0,217.0,574.0,1265.0,964.0,792.0
437,9,437,3,0.0,64.0,35.0,115.0,295,47.0,34.0,491.0,589.0,549.0,390.0,0.134,2019.0,0,1318.0,906.0,20.8732060063,166.758241213,53.0,194.0,265.0,5741.0,5741.0,2600.0,450.0,1006.0,2441.0,1298.0,546.0
438,9,438,3,0.0,97.0,340.0,72.0,569,17.0,43.0,535.0,382.0,336.0,296.0,0.191,1549.0,5,417.0,1227.0,68.4719747681,183.55175673,91.0,244.953393603,352.0,4404.0,4409.0,2019.0,244.0,836.0,1451.0,1255.0,623.0
439,9,439,3,49.0,34.0,429.0,152.0,874,40.0,170.0,268.0,301.0,260.0,253.0,0.18,1082.0,12,354.0,828.0,73.6819594686,108.720030976,44.0,154.0,267.0,2919.0,2931.0,1350.0,183.0,462.0,1024.0,884.0,378.0
440,9,440,3,0.0,232.0,1745.0,86.0,2209,46.0,100.0,546.0,735.0,771.0,514.0,0.118,2566.0,6,2004.0,797.0,80.8011325632,182.121181889,80.0,252.0,337.0,6457.0,6463.0,3057.0,452.0,972.0,3000.0,1522.0,517.0
441,9,441,3,0.0,180.0,264.0,108.0,1162,28.0,582.0,623.0,604.0,602.0,518.0,0.152,2347.0,0,1727.0,853.0,53.8720898462,187.516098661,51.0,230.0,292.0,5927.0,5927.0,2897.0,381.0,848.0,2797.0,1228.0,673.0
442,9,442,3,0.0,153.0,135.0,43.0,381,11.0,39.0,230.0,277.0,257.0,266.0,0.199,1030.0,14,12.0,1111.0,45.7020264456,145.543611585,57.0,184.0,246.0,3154.0,3168.0,1484.0,169.0,530.0,1012.0,1000.0,457.0
443,9,443,3,0.0,35.0,109.0,6.0,258,6.0,102.0,295.0,420.0,327.0,246.0,0.121,1288.0,6,484.0,926.0,24.8440821061,135.337004156,53.0,176.0,230.0,4332.0,4338.0,1881.0,286.0,937.0,1609.0,1159.0,347.0
444,9,444,3,17.0,155.0,624.0,137.0,1122,45.0,144.0,665.0,536.0,566.0,499.0,0.195,2266.0,10,894.0,1532.0,55.0965553175,225.677502511,107.0,261.425712999,378.0,6168.0,6178.0,2975.0,412.0,951.0,2342.0,1566.0,907.0
445,9,445,3,0.0,209.0,339.0,185.0,814,21.0,60.0,801.0,872.0,711.0,717.0,0.126,3101.0,0,2515.0,913.0,23.4320158997,233.815540343,60.0,277.0,349.0,8123.0,8123.0,3680.0,619.0,1116.0,3683.0,2005.0,700.0
446,9,446,3,0.0,126.0,24.0,49.0,362,81.0,82.0,892.0,870.0,636.0,730.0,0.108,3128.0,0,2401.0,982.0,63.7798202492,217.668176826,64.0,308.205420796,372.0,7968.0,7968.0,4050.0,566.0,1101.0,3809.0,1931.0,561.0
447,9,447,3,0.0,155.0,92.0,136.0,498,49.0,66.0,317.0,418.0,556.0,564.0,0.168,1855.0,1,962.0,1079.0,53.0767270691,172.251748378,39.0,206.0,286.0,4304.0,4305.0,2348.0,268.0,560.0,1774.0,1183.0,520.0
448,9,448,3,0.0,206.0,468.0,459.0,1296,8.0,155.0,1052.0,735.0,754.0,658.0,0.131,3199.0,8,2879.0,578.0,66.7934568735,174.726679704,98.0,179.646133122,304.0,7906.0,7914.0,3657.0,579.0,873.0,4271.0,1419.0,772.0
449,9,449,3,3.0,266.0,666.0,735.0,1830,38.0,122.0,670.0,671.0,701.0,679.0,0.17,2721.0,82,1985.0,960.0,102.889662624,195.871329846,76.0,280.0,360.0,6392.0,6474.0,2890.0,404.0,671.0,3000.0,1588.0,811.0
450,9,450,3,0.0,647.0,785.0,437.0,2512,419.0,224.0,1223.0,417.0,383.0,354.0,0.221,2377.0,3,1541.0,957.0,81.9635898417,138.835434718,169.0,163.531070594,333.0,5228.0,5231.0,2448.0,275.0,520.0,2240.0,1295.0,901.0
451,9,451,3,24.0,148.0,236.0,406.0,927,60.0,53.0,504.0,537.0,537.0,711.0,0.207,2289.0,5,695.0,1815.0,52.9297103929,275.675264807,30.0,415.349672435,464.0,6053.0,6058.0,2590.0,354.0,1051.0,1825.0,1907.0,921.0
452,9,452,3,0.0,85.0,766.0,13.0,933,18.0,51.0,150.0,227.0,238.0,414.0,0.309,1029.0,122,36.0,1061.0,68.3416354019,181.13889608,81.0,240.0,321.0,2690.0,2812.0,1226.0,150.0,379.0,690.0,902.0,691.0
453,9,453,3,0.0,172.0,586.0,311.0,1758,520.0,169.0,503.0,591.0,633.0,723.0,0.241,2450.0,115,697.0,1956.0,94.1321702725,339.995324365,43.0,542.0,615.0,6546.0,6661.0,3040.0,420.0,1013.0,2127.0,1857.0,1244.0
454,9,454,3,0.0,277.0,423.0,13.0,800,10.0,77.0,241.0,297.0,330.0,634.0,0.266,1502.0,166,174.0,1419.0,53.2828801449,297.239710441,44.0,412.0,478.0,4185.0,4351.0,1738.0,239.0,844.0,1011.0,1361.0,896.0
455,9,455,3,0.0,129.0,494.0,165.0,1392,395.0,209.0,138.0,198.0,175.0,371.0,0.267,882.0,4,12.0,930.0,51.4715018491,178.958880353,26.0,274.0,304.0,2477.0,2481.0,1046.0,131.0,484.0,546.0,808.0,512.0
456,9,456,3,0.0,165.0,112.0,11.0,401,59.0,54.0,975.0,665.0,659.0,704.0,0.134,3003.0,28,1912.0,1204.0,18.379771689,249.416506137,47.0,262.0,320.0,8135.0,8163.0,3630.0,573.0,1587.0,3195.0,2053.0,755.0
457,9,457,3,0.0,165.0,251.0,15.0,513,14.0,68.0,304.0,418.0,389.0,609.0,0.189,1720.0,8,340.0,1538.0,26.2798819731,252.874976888,53.0,314.0,382.0,4991.0,4999.0,2110.0,338.0,892.0,1564.0,1520.0,685.0
458,9,458,3,0.0,82.0,67.0,21.0,209,26.0,13.0,264.0,363.0,320.0,461.0,0.165,1408.0,0,512.0,1002.0,10.8825121077,173.615342601,19.0,218.0,248.0,4089.0,4089.0,1630.0,309.0,720.0,1524.0,1045.0,491.0
459,9,459,3,12.0,268.0,445.0,257.0,1187,62.0,143.0,554.0,548.0,716.0,901.0,0.187,2719.0,14,799.0,2136.0,127.426620921,366.617188198,125.0,510.0,640.0,7517.0,7531.0,3485.0,525.0,1136.0,2727.0,2105.0,1038.0
460,10,460,3,0.0,436.0,184.0,192.0,4616,3753.0,51.0,367.0,320.0,314.0,385.0,0.157,1386.0,2,841.0,682.0,275.791926303,126.141347686,437.0,150.319574351,667.0,3679.0,3681.0,1539.0,300.0,542.0,1548.0,867.0,424.0
461,10,461,3,0.0,157.0,383.0,37.0,642,10.0,55.0,279.0,440.0,461.0,455.0,0.229,1635.0,25,279.0,1509.0,38.3635434357,232.309488516,47.0,311.0,370.0,4441.0,4466.0,2046.0,244.0,779.0,1366.0,1299.0,778.0
462,10,462,3,0.0,345.0,164.0,797.0,1633,41.0,286.0,325.0,381.0,441.0,427.0,0.187,1574.0,33,373.0,1376.0,54.9935032957,220.623745187,109.0,259.0,378.0,4505.0,4538.0,1891.0,288.0,833.0,1518.0,1278.0,621.0
463,10,463,3,0.0,270.0,177.0,300.0,836,11.0,78.0,300.0,385.0,416.0,396.0,0.221,1497.0,0,595.0,1042.0,27.5822061787,180.798297077,48.0,227.0,280.0,3727.0,3727.0,1795.0,165.0,523.0,1256.0,1165.0,618.0
464,10,464,3,0.0,98.0,196.0,113.0,699,96.0,196.0,404.0,409.0,499.0,485.0,0.186,1797.0,18,745.0,1207.0,74.1817960016,187.432834891,8.0,299.0,325.0,4515.0,4533.0,2008.0,293.0,600.0,1752.0,1267.0,621.0
465,10,465,3,0.0,305.0,698.0,762.0,2626,248.0,613.0,822.0,781.0,683.0,664.0,0.259,2950.0,132,1658.0,1579.0,66.6423937898,289.877775334,105.0,407.0,535.0,6772.0,6904.0,3150.0,393.0,932.0,2549.0,1596.0,1434.0
466,10,466,3,0.0,295.0,588.0,2059.0,3161,106.0,113.0,415.0,398.0,356.0,330.0,0.212,1499.0,8,289.0,1331.0,72.5210970823,208.849280898,115.0,289.0,415.0,3724.0,3732.0,1827.0,253.0,550.0,1322.0,1005.0,602.0
467,10,467,3,9.0,1432.0,1158.0,409.0,3856,181.0,667.0,1321.0,533.0,395.0,357.0,0.164,2606.0,18,1874.0,1053.0,73.5178860531,156.757526261,96.0,189.659053664,328.0,5975.0,5993.0,3054.0,465.0,986.0,2456.0,1358.0,728.0
468,10,468,3,0.0,265.0,451.0,227.0,1142,60.0,139.0,644.0,649.0,442.0,385.0,0.161,2120.0,175,1441.0,895.0,47.228569202,199.022959532,83.0,258.0,352.0,5352.0,5527.0,2439.0,373.0,894.0,2325.0,1277.0,658.0
469,10,469,3,0.0,220.0,517.0,140.0,1001,20.0,104.0,879.0,718.0,550.0,269.0,0.115,2416.0,120,1950.0,626.0,31.2790450749,145.276029216,33.0,178.0,211.0,7386.0,7506.0,3124.0,617.0,1493.0,3348.0,1434.0,614.0
470,10,470,3,0.0,493.0,282.0,124.0,1071,19.0,153.0,487.0,626.0,574.0,626.0,0.193,2313.0,0,820.0,1752.0,66.5475738635,308.11477709,32.0,468.0,506.0,5982.0,5982.0,2810.0,399.0,1081.0,2119.0,1516.0,867.0
471,10,471,3,0.0,126.0,908.0,515.0,1733,15.0,169.0,647.0,625.0,531.0,387.0,0.189,2190.0,75,1753.0,679.0,97.05033586,174.819396356,62.0,252.0,367.0,4983.0,5058.0,2441.0,290.0,650.0,2201.0,1193.0,724.0
472,10,472,3,0.0,656.0,618.0,33.0,1628,111.0,210.0,534.0,597.0,467.0,367.0,0.091,1965.0,0,1487.0,678.0,91.2574112214,119.106205353,82.0,188.0,272.0,4737.0,4737.0,2495.0,354.0,800.0,2268.0,1040.0,275.0
473,10,473,3,0.0,215.0,213.0,8.0,756,134.0,186.0,788.0,689.0,515.0,365.0,0.124,2357.0,9,1829.0,770.0,33.4668410923,169.176452714,57.0,204.0,272.0,6845.0,6854.0,2741.0,536.0,1490.0,2852.0,1367.0,609.0
474,10,474,3,0.0,55.0,117.0,45.0,275,10.0,48.0,344.0,461.0,332.0,319.0,0.124,1456.0,9,716.0,870.0,20.8901309498,159.557873075,34.0,217.0,251.0,3772.0,3781.0,1927.0,269.0,752.0,1453.0,994.0,313.0
475,10,475,3,0.0,177.0,513.0,1086.0,2001,35.0,190.0,493.0,447.0,398.0,276.0,0.167,1614.0,0,688.0,1083.0,66.5964651544,189.921615444,122.0,246.0,388.0,4302.0,4302.0,1906.0,277.0,870.0,1523.0,1108.0,524.0
476,10,476,3,7.0,394.0,668.0,311.0,2093,126.0,587.0,500.0,645.0,563.0,719.0,0.262,2427.0,224,760.0,1894.0,110.748552076,327.395945117,146.0,449.0,616.0,6571.0,6795.0,2835.0,423.0,1170.0,2030.0,1760.0,1412.0
477,10,477,3,0.0,114.0,597.0,99.0,975,8.0,157.0,443.0,517.0,507.0,524.0,0.182,1991.0,10,483.0,1706.0,66.0737597689,252.375416252,75.0,362.0,463.0,5755.0,5765.0,2491.0,372.0,1157.0,1909.0,1553.0,774.0
478,10,478,3,3.0,738.0,347.0,1225.0,2758,84.0,361.0,555.0,639.0,623.0,485.0,0.09,2302.0,0,2151.0,385.0,85.6835385597,132.83584673,28.0,168.0,266.0,5908.0,5908.0,2649.0,442.0,968.0,3005.0,1140.0,353.0
479,10,479,3,0.0,852.0,549.0,56.0,1699,125.0,117.0,531.0,644.0,668.0,873.0,0.118,2716.0,30,1038.0,1901.0,84.9422841357,316.136567672,101.0,438.0,542.0,8013.0,8043.0,3477.0,522.0,1762.0,3032.0,2098.0,629.0
480,10,480,3,0.0,139.0,281.0,12.0,597,130.0,35.0,166.0,183.0,216.0,466.0,0.195,1031.0,0,0.0,1125.0,44.0412967578,190.340062879,62.0,246.0,319.0,3192.0,3192.0,1355.0,157.0,768.0,751.0,1073.0,443.0
