parcel_id,max_built_dua,max_built_non_res_far
983081,213.0,
1433464,84.0,
159272,108.0,
1988670,6.0,
30366,108.0,
444951,78.0,
1372310,119.0,
14797,86.0,
27078,40.0,
717761,54.0,
50562,52.0,
309461,61.0,
26255,104.0,
1872437,38.0,
1723770,89.0,
1710921,105.0,
24347,153.0,
25430,110.0,
68479,61.0,
2015341,19.0,
79285,31.0,
253893,22.0,
15011,87.0,
1383061,110.0,
1371686,137.0,
14008,107.0,
6196,213.0,
450119,76.0,
1499956,45.0,
1323376,62.0,
725571,79.0,
5649,81.0,
1392170,108.0,
1954158,54.0,
1563646,37.0,
1373936,104.0,
1385186,108.0,
20719,64.0,
427054,84.0,
50868,147.0,
1372309,99.0,
1876203,24.0,
166953,47.0,
1671324,30.0,
50732,55.0,
1320054,65.0,
2097,78.0,
1016714,70.0,
73770,23.0,
1323517,58.0,
412787,38.0,
1514,119.0,
427825,85.0,
44189,77.0,
52643,28.0,
991291,84.0,
73718,19.0,
427034,84.0,
44555,36.0,
1322750,58.0,
1389590,102.0,
15428,84.0,
1395445,45.0,
1074157,51.0,
1413468,29.0,
447140,78.0,
1322336,113.0,
2039197,46.0,
1926982,61.0,
1925990,61.0,
1499652,47.0,
1392193,108.0,
1694137,65.0,
1412689,25.0,
44569,39.0,
443707,75.0,
52349,40.0,
7589,202.0,
1712516,99.0,
81408,97.0,
8761,34.0,
1546443,102.0,
1394547,25.0,
456986,54.0,
416117,44.0,
21696,62.0,
1731501,24.0,
1925700,6.0,
1365760,46.0,
47672,92.0,
1749761,84.0,
7036,84.0,
20597,58.0,
59037,102.0,
1712479,94.0,
1172644,70.0,
79104,31.0,
98645,63.0,
444377,83.0,
78641,31.0,
80706,34.0,
650488,47.0,
8102,198.0,
668246,46.0,
1650052,77.0,
2975,83.0,
1886549,22.0,
1412940,25.0,
458444,65.0,
724681,86.0,
724586,83.0,
1694228,59.0,
79273,29.0,
25355,102.0,
1886244,20.0,
639728,35.0,
30386,107.0,
1389404,107.0,
632886,55.0,
659552,48.0,
1886524,21.0,
1389568,103.0,
2034191,55.0,
5068,82.0,
1926051,46.0,
4532,92.0,
1872292,40.0,
2909,91.0,
30372,105.0,
1411798,28.0,
2039233,46.0,
1322905,61.0,
3891,83.0,
443829,77.0,
890834,213.0,
1747958,46.0,
1406324,99.0,
1866787,26.0,
266809,46.0,
1731321,23.0,
14007,108.0,
1841590,1.0,
1413472,30.0,
15081,87.0,
843077,37.0,
2010515,46.0,
630602,12.0,
7626,80.0,
653444,44.0,
7800,106.0,
634750,55.0,
1872983,37.0,
13414,83.0,
983771,182.0,
401293,84.0,
1925924,46.0,
71928,74.0,
446850,78.0,
1954170,56.0,
6339,215.0,
1730121,84.0,
471045,46.0,
78535,28.0,
1372332,114.0,
79327,26.0,
15237,83.0,
78410,92.0,
25385,106.0,
256554,153.0,
1372300,116.0,
1417647,55.0,
1169177,196.0,
1546919,78.0,
2042546,42.0,
1321302,63.0,
1396451,106.0,
1396837,108.0,
789,216.0,
1500040,45.0,
740513,76.0,
1392198,107.0,
26926,38.0,
450214,86.0,
71090,90.0,
1926964,62.0,
152820,104.0,
1373948,109.0,
985667,216.0,
631279,56.0,
1433845,84.0,
985454,209.0,
985455,209.0,
1872471,31.0,
1885155,25.0,
948,110.0,
103387,59.0,
70104,41.0,
1034434,68.0,
1285656,55.0,
1389403,137.0,
8195,105.0,
1545218,215.0,
1925921,46.0,
7470,72.0,
21297,64.0,
388858,11.0,
368042,34.0,
50279,56.0,
890174,228.0,
1841583,2.0,
1859109,6.0,
1112503,64.0,
983076,185.0,
221665,40.0,
1978442,22.0,
2008910,6.0,
440924,10.0,
553884,5.0,
328883,28.0,
992662,69.0,
696096,5.0,
1278365,44.0,
572849,74.0,
1171933,113.0,
314266,52.0,
1228195,14.0,
816769,18.0,
449764,12.0,
66779,6.0,
9483,109.0,
2005946,10.0,
2051285,116.0,
464769,9.0,
72762,5.0,
810,223.0,
1469969,94.0,
1134213,92.0,
111479,259.0,
411482,16.0,
898894,221.0,
1926015,56.0,
612637,6.0,
460346,22.0,
991447,39.0,
507233,42.0,
1218071,4.0,
705162,6.0,
303440,37.0,
578834,4.0,
150410,111.0,
23752,185.0,
1550351,31.0,
5057,121.0,
1841658,2.0,
12649,76.0,
398061,33.0,
1870906,17.0,
2054369,30.0,
987708,120.0,
147429,102.0,
1855476,11.0,
1171603,39.0,
1776376,7.0,
46930,25.0,
2051546,36.0,
2032763,4.0,
99134,116.0,
1954202,52.0,
655786,11.0,
982726,190.0,
31067,40.0,
903624,253.0,
1335441,74.0,
2012206,7.0,
424070,44.0,
643127,55.0,
977019,186.0,
13667,73.0,
1194009,74.0,
440036,11.0,
1886016,54.0,
115302,91.0,
451350,71.0,
2049196,111.0,
1392358,120.0,
1875741,28.0,
2052601,12.0,
901667,231.0,
414191,37.0,
1152200,103.0,
1550645,120.0,
67172,56.0,
5795,70.0,
1221877,15.0,
1298253,5.0,
532478,34.0,
461429,29.0,
2054086,93.0,
464057,24.0,
325859,4.0,
966148,74.0,
833661,8.0,
798235,14.0,
973732,194.0,
508453,29.0,
2050506,74.0,
314166,56.0,
1689875,74.0,
1859725,6.0,
907825,76.0,
693401,5.0,
1385221,122.0,
897538,228.0,
1939827,2.0,
515430,19.0,
218636,44.0,
313957,56.0,
150696,18.0,
866001,10.0,
754009,18.0,
263753,147.0,
1160642,32.0,
975006,222.0,
1295999,111.0,
1153994,8.0,
486037,9.0,
1796956,16.0,
818926,5.0,
303423,37.0,
369072,25.0,
1391828,36.0,
491106,40.0,
650388,24.0,
278874,31.0,
1201752,10.0,
386179,1.0,
506676,21.0,
1483632,13.0,
187290,44.0,
326912,28.0,
722229,18.0,
900707,223.0,
1299270,34.0,
448258,8.0,
328650,22.0,
1983814,45.0,
1902041,5.0,
1202574,9.0,
2036976,7.0,
1124525,37.0,
1536826,74.0,
569238,2.0,
114473,259.0,
2053419,9.0,
1883992,29.0,
426913,95.0,
1865189,5.0,
465100,11.0,
1859766,7.0,
963204,71.0,
283618,8.0,
50017,148.0,
962863,79.0,
324062,22.0,
1546601,133.0,
1666414,11.0,
388240,37.0,
844739,13.0,
168624,83.0,
596891,12.0,
392153,4.0,
1195743,6.0,
1871750,34.0,
206440,22.0,
1934961,29.0,
114404,258.0,
309433,56.0,
975761,204.0,
51736,136.0,
1169103,74.0,
2051818,12.0,
5872,40.0,
898292,213.0,
1041994,121.0,
996923,57.0,
930674,29.0,
980698,221.0,
10064,113.0,
244638,18.0,
706263,2.0,
311392,2.0,
507649,18.0,
159191,103.0,
1709206,6.0,
989024,75.0,
8937,111.0,
115496,111.0,
779,221.0,
51134,140.0,
1385059,119.0,
561694,27.0,
263591,5.0,
1718860,4.0,
520672,49.0,
403766,10.0,
977020,185.0,
2052397,73.0,
637545,4.0,
992297,91.0,
1131982,9.0,
912886,35.0,
711029,20.0,
651076,8.0,
12920,89.0,
471031,6.0,
513088,39.0,
901110,227.0,
1178119,11.0,
638780,28.0,
38693,94.0,
980739,222.0,
67865,74.0,
903646,252.0,
782782,37.0,
1352706,21.0,
891940,217.0,
973770,207.0,
1322274,109.0,
438445,25.0,
593484,9.0,
19853,75.0,
75215,65.0,
1392853,204.0,
984693,184.0,
1696260,4.0,
365742,25.0,
902797,257.0,
1736331,22.0,
1582904,15.0,
497846,10.0,
202190,8.0,
442357,8.0,
901139,221.0,
322172,22.0,
973340,327.0,
7046,72.0,
1285687,74.0,
698407,5.0,
1391778,36.0,
1194968,4.0,
436024,27.0,
114362,262.0,
988676,105.0,
196071,7.0,
481202,6.0,
272533,16.0,
1799481,20.0,
1953052,29.0,
1262325,41.0,
1194012,74.0,
989087,72.0,
1397760,120.0,
1407646,74.0,
1392511,260.0,
312220,5.0,
1279881,56.0,
1235069,14.0,
1087591,44.0,
950042,35.0,
327019,22.0,
15306,74.0,
642650,6.0,
1177978,8.0,
722918,72.0,
1200640,2.0,
1543301,57.0,
27240,29.0,
401498,8.0,
566542,26.0,
5465,120.0,
1201759,10.0,
60050,23.0,
1155102,8.0,
1208882,67.0,
476544,3.0,
404030,17.0,
324074,22.0,
973412,204.0,
1780878,20.0,
284054,8.0,
982625,203.0,
596134,4.0,
1626295,26.0,
2054490,14.0,
2048777,113.0,
2037439,8.0,
275430,26.0,
1285684,56.0,
1221075,6.0,
202594,17.0,
1206872,4.0,
1465497,1.0,
7936,261.0,
889817,290.0,
650815,53.0,
1002311,15.0,
1882244,23.0,
1225212,14.0,
1543641,74.0,
1720702,4.0,
1148389,56.0,
15305,74.0,
2052327,35.0,
1373859,139.0,
341253,7.0,
113335,51.0,
5498,120.0,
983127,223.0,
2049021,55.0,
1827474,22.0,
13800,113.0,
304289,6.0,
1392557,261.0,
89841,6.0,
2052679,14.0,
1154,222.0,
984637,187.0,
967465,12.0,
1731388,18.0,
44398,37.0,
313955,56.0,
564838,37.0,
630987,27.0,
1373839,111.0,
393251,7.0,
1003215,25.0,
150409,111.0,
1118571,94.0,
2051282,10.0,
1832566,4.0,
9304,29.0,
981549,209.0,
766,227.0,
503229,42.0,
902003,260.0,
369873,33.0,
1739308,4.0,
2006754,6.0,
903295,334.0,
582734,37.0,
586665,18.0,
718746,36.0,
374035,5.0,
20213,70.0,
898499,70.0,
847599,6.0,
340597,22.0,
1487572,2.0,
517635,32.0,
782704,37.0,
489294,24.0,
693565,4.0,
783475,4.0,
111065,15.0,
322285,28.0,
1857257,7.0,
992745,70.0,
2049377,93.0,
893943,203.0,
155611,37.0,
1037723,70.0,
1548339,131.0,
1407459,183.0,
187298,41.0,
307901,56.0,
308448,37.0,
18304,114.0,
113366,109.0,
549072,137.0,
647694,28.0,
621883,7.0,
1819989,6.0,
1150311,38.0,
266805,36.0,
709695,44.0,
1169146,207.0,
1157570,10.0,
2051489,35.0,
642260,27.0,
1040277,72.0,
1049823,20.0,
725533,70.0,
1396587,112.0,
28201,25.0,
1909316,2.0,
439636,9.0,
974806,206.0,
2052638,74.0,
1407278,92.0,
655440,7.0,
1812859,37.0,
1055177,31.0,
202155,4.0,
735407,23.0,
1155059,9.0,
898434,224.0,
984723,184.0,
203610,74.0,
636033,30.0,
89466,4.0,
451571,13.0,
367300,4.0,
448903,4.0,
2006021,56.0,
648061,33.0,
1265489,37.0,
1020621,55.0,
1437281,24.0,
1160304,37.0,
264003,18.0,
1373844,111.0,
1044171,38.0,
140396,18.0,
70638,33.0,
718005,38.0,
113713,24.0,
1392806,259.0,
1078266,17.0,
387010,18.0,
1532701,30.0,
754501,18.0,
205,185.0,
1862503,4.0,
1396341,111.0,
1315965,74.0,
890327,228.0,
1945205,41.0,
567289,4.0,
1833058,4.0,
1234786,4.0,
20330,109.0,
111072,19.0,
1001630,28.0,
849958,15.0,
1856924,20.0,
5555,121.0,
1870942,11.0,
1029888,92.0,
1062620,9.0,
896815,216.0,
114695,24.0,
1372512,112.0,
1194877,38.0,
588642,7.0,
322635,16.0,
982182,203.0,
649278,9.0,
903414,334.0,
18376,110.0,
1251864,37.0,
635909,5.0,
987098,102.0,
33868,145.0,
1123484,37.0,
23287,73.0,
1372459,148.0,
324087,22.0,
67189,56.0,
1439135,6.0,
774045,6.0,
379218,4.0,
324070,21.0,
658999,37.0,
1150403,40.0,
322432,28.0,
816504,8.0,
1549820,92.0,
1869543,13.0,
982748,203.0,
596283,6.0,
2052876,24.0,
72813,27.0,
974317,266.0,
1288050,67.0,
414030,34.0,
1117982,36.0,
13467,75.0,
2053990,12.0,
484747,5.0,
1930614,33.0,
1153215,37.0,
1996743,74.0,
23927,111.0,
339770,55.0,
316295,56.0,
902379,259.0,
973440,202.0,
574402,48.0,
1660912,7.0,
278943,32.0,
994261,105.0,
317278,56.0,
1309617,38.0,
1869473,17.0,
1521729,29.0,
159538,39.0,
901520,222.0,
483433,13.0,
17769,70.0,
707672,5.0,
996951,37.0,
1740995,6.0,
1003904,67.0,
992046,93.0,
2050429,114.0,
275293,26.0,
1257344,13.0,
992277,92.0,
516957,2.0,
1184770,28.0,
1020439,202.0,
1393318,273.0,
455641,61.0,
1029927,26.0,
1003218,25.0,
427291,75.0,
2051399,119.0,
1516105,111.0,
1167427,28.0,
464723,6.0,
263705,148.0,
427674,94.0,
19861,74.0,
1715506,12.0,
900690,219.0,
322245,22.0,
150907,19.0,
2049663,66.0,
344137,11.0,
460806,10.0,
918058,70.0,
1956341,8.0,
1155904,3.0,
984166,205.0,
2049162,111.0,
1231978,14.0,
6155,224.0,
327,55.0,
982534,208.0,
1736085,24.0,
991990,92.0,
92533,5.0,
492101,7.0,
344586,22.0,
1047625,101.0,
1817900,2.0,
2048888,74.0,
144512,111.0,
268825,35.0,
326989,22.0,
988416,88.0,
14789,78.0,
991344,70.0,
640259,11.0,
2038600,7.0,
332884,56.0,
49125,146.0,
983013,222.0,
433446,35.0,
91696,5.0,
982911,241.0,
1297751,104.0,
1035867,27.0,
369387,39.0,
988280,74.0,
374968,29.0,
992329,78.0,
1279532,55.0,
415087,42.0,
317617,1.0,
417354,15.0,
981767,406.0,
1049723,14.0,
131537,48.0,
224889,178.0,
466907,16.0,
966003,72.0,
889988,148.0,
460516,11.0,
98951,74.0,
44182,36.0,
1812332,46.0,
934376,37.0,
64901,33.0,
996501,74.0,
93583,4.0,
6862,110.0,
633219,26.0,
81841,69.0,
974505,331.0,
1371634,186.0,
725555,93.0,
1169174,206.0,
511162,17.0,
1909488,13.0,
2031541,5.0,
1796953,16.0,
400409,27.0,
96999,5.0,
3868,73.0,
33599,148.0,
203283,15.0,
649330,13.0,
1129491,37.0,
907680,228.0,
512264,9.0,
1996567,74.0,
23740,26.0,
308347,37.0,
1861306,5.0,
1147260,9.0,
452402,12.0,
307783,26.0,
540833,8.0,
430966,73.0,
850314,15.0,
14873,76.0,
897551,225.0,
265,111.0,
1170768,92.0,
24714,115.0,
523963,12.0,
1385743,123.0,
20277,78.0,
981785,408.0,
106345,24.0,
2052850,19.0,
491128,22.0,
978510,113.0,
367069,15.0,
2048689,36.0,
1232546,14.0,
436926,10.0,
1842874,2.0,
328700,30.0,
1072124,30.0,
632743,3.0,
303441,35.0,
1259257,8.0,
1459581,15.0,
19223,111.0,
814163,4.0,
619341,9.0,
1412389,34.0,
64793,74.0,
1775851,8.0,
1782894,5.0,
1169190,204.0,
1030982,73.0,
978110,209.0,
99135,120.0,
459774,12.0,
1548208,92.0,
1320027,74.0,
1134122,37.0,
1063756,9.0,
324036,23.0,
412051,41.0,
725024,74.0,
48984,148.0,
85518,72.0,
838423,5.0,
1170578,30.0,
1139665,29.0,
982721,186.0,
1548015,32.0,
328758,26.0,
1732439,76.0,
981781,409.0,
2052660,20.0,
992090,87.0,
2050202,4.0,
996605,101.0,
389065,11.0,
903676,322.0,
1258237,17.0,
8454,40.0,
883639,20.0,
2036414,13.0,
419904,42.0,
1998309,93.0,
495452,8.0,
680855,3.0,
889124,226.0,
434336,5.0,
842678,11.0,
2036436,12.0,
1787354,72.0,
1387953,122.0,
445154,4.0,
986725,116.0,
689262,8.0,
328717,24.0,
22942,75.0,
410694,7.0,
896268,224.0,
973566,207.0,
890306,219.0,
1037786,70.0,
391894,7.0,
851737,21.0,
846872,31.0,
316768,58.0,
895284,221.0,
8456,42.0,
1356391,24.0,
1194015,74.0,
492999,16.0,
601160,37.0,
7397,75.0,
1050811,74.0,
892697,216.0,
715477,4.0,
981374,206.0,
1360376,139.0,
988186,93.0,
961662,13.0,
404599,2.0,
368747,34.0,
900091,63.0,
16896,73.0,
186182,74.0,
1089236,35.0,
891972,221.0,
202189,7.0,
16504,114.0,
1044097,14.0,
1196690,38.0,
546550,137.0,
1374284,110.0,
525798,74.0,
1869586,13.0,
1195242,74.0,
544107,7.0,
21758,77.0,
1515976,113.0,
668485,24.0,
891861,221.0,
908976,126.0,
898967,219.0,
463196,11.0,
909605,38.0,
717581,2.0,
311824,55.0,
486725,5.0,
23670,121.0,
119898,24.0,
2051657,17.0,
864759,5.0,
1871804,41.0,
991233,123.0,
982590,204.0,
688454,7.0,
324071,22.0,
692623,5.0,
2033583,15.0,
1376478,34.0,
691739,5.0,
1392726,259.0,
944370,78.0,
941206,14.0,
981907,205.0,
900879,224.0,
883627,37.0,
1651624,26.0,
898102,42.0,
203622,74.0,
737023,7.0,
1178188,10.0,
1369078,73.0,
1310938,4.0,
452293,4.0,
903609,252.0,
1302227,66.0,
1643857,30.0,
1397509,120.0,
902388,268.0,
1189646,64.0,
1515636,40.0,
982924,220.0,
984119,121.0,
1541877,74.0,
625648,12.0,
738722,6.0,
1902168,11.0,
600857,6.0,
562479,12.0,
1385611,121.0,
97103,6.0,
111557,17.0,
977755,46.0,
1113719,77.0,
1298002,35.0,
1024246,29.0,
1547535,74.0,
93523,5.0,
1922535,54.0,
994279,99.0,
185535,4.0,
97178,5.0,
79798,100.0,
1194022,74.0,
1462294,17.0,
1042002,102.0,
1865414,9.0,
756656,66.0,
992696,88.0,
565437,29.0,
57458,4.0,
2051464,185.0,
634174,14.0,
1692845,5.0,
2039156,1.0,
660167,39.0,
979784,107.0,
91350,6.0,
1693108,5.0,
423809,4.0,
1730234,58.0,
1095474,9.0,
895160,222.0,
1409599,29.0,
1132053,8.0,
368032,34.0,
263961,17.0,
992040,93.0,
47683,92.0,
989507,70.0,
19968,76.0,
888797,220.0,
1157546,9.0,
640834,27.0,
1129573,14.0,
2160,54.0,
1041139,37.0,
988214,93.0,
974902,205.0,
1547700,117.0,
1457012,22.0,
1050870,37.0,
1398535,122.0,
893429,237.0,
2000998,29.0,
614703,43.0,
143597,92.0,
825809,2.0,
2035163,55.0,
1297776,104.0,
24572,188.0,
454420,14.0,
267172,25.0,
1577190,74.0,
106041,34.0,
1565264,23.0,
1019936,213.0,
24744,108.0,
62399,116.0,
1652293,13.0,
1857269,6.0,
794572,5.0,
1320773,11.0,
692471,5.0,
988501,90.0,
380351,28.0,
269208,15.0,
1385593,123.0,
1323915,74.0,
216549,22.0,
1861400,6.0,
1355084,39.0,
702823,4.0,
492808,29.0,
630503,6.0,
33659,148.0,
1021289,44.0,
560566,9.0,
1694235,4.0,
1756676,6.0,
218593,166.0,
640738,15.0,
330288,55.0,
782111,5.0,
1807590,3.0,
1107872,36.0,
2050595,6.0,
899441,220.0,
16115,74.0,
1299236,34.0,
959717,17.0,
479378,4.0,
1189679,67.0,
406676,30.0,
1385543,123.0,
1169112,208.0,
980720,222.0,
2051542,10.0,
978938,38.0,
982739,184.0,
1358092,139.0,
1371646,185.0,
1392372,120.0,
1918925,14.0,
536097,45.0,
1713856,24.0,
1888806,37.0,
725408,3.0,
18328,114.0,
547775,37.0,
495197,5.0,
1876621,31.0,
657991,37.0,
2053533,6.0,
17465,75.0,
889741,149.0,
927931,21.0,
221682,40.0,
630487,55.0,
944731,77.0,
720864,16.0,
1392592,258.0,
493459,5.0,
324044,22.0,
1865706,13.0,
1395477,92.0,
33717,149.0,
406945,8.0,
591775,37.0,
1873063,33.0,
21492,75.0,
983815,184.0,
451907,71.0,
2051754,23.0,
1171413,35.0,
982641,196.0,
622331,43.0,
1883207,8.0,
2048937,13.0,
522281,7.0,
634408,28.0,
1178033,11.0,
1226365,14.0,
1095428,19.0,
1900632,16.0,
1836634,7.0,
1137130,29.0,
891780,234.0,
1320022,74.0,
1733923,6.0,
656014,55.0,
1693094,5.0,
1442020,102.0,
20432,75.0,
2049954,185.0,
2051128,12.0,
1724107,111.0,
446962,77.0,
1361956,139.0,
967296,75.0,
1621225,14.0,
387383,37.0,
1547530,80.0,
6800,82.0,
6813,87.0,
14812,79.0,
1867207,38.0,
1365884,46.0,
140378,22.0,
6861,108.0,
6863,108.0,
14785,87.0,
139950,25.0,
14741,84.0,
756672,59.0,
631531,9.0,
389187,58.0,
715232,55.0,
14625,87.0,
74245,35.0,
7021,103.0,
982338,219.0,
1356521,193.0,
7062,85.0,
995045,91.0,
7079,83.0,
1701911,61.0,
1800686,47.0,
1414740,85.0,
1731575,22.0,
6475,103.0,
1701836,59.0,
6491,194.0,
56579,34.0,
44771,41.0,
15002,81.0,
987571,62.0,
717542,54.0,
2015353,19.0,
1356512,198.0,
152861,104.0,
717421,54.0,
1914627,61.0,
44511,37.0,
1550404,106.0,
152815,105.0,
1701853,60.0,
893298,215.0,
656305,53.0,
1414741,86.0,
436465,44.0,
6737,88.0,
6744,112.0,
1356517,190.0,
1392329,118.0,
1356523,201.0,
637092,34.0,
1731553,25.0,
1127876,46.0,
418911,32.0,
418933,32.0,
7717,89.0,
1396761,110.0,
419017,32.0,
19565,59.0,
31981,37.0,
7779,85.0,
670871,45.0,
75093,57.0,
708208,62.0,
2010908,49.0,
7912,198.0,
442427,76.0,
80656,43.0,
7963,82.0,
14285,88.0,
1558851,54.0,
8032,82.0,
435638,15.0,
1123852,94.0,
1548190,76.0,
7564,200.0,
1549827,106.0,
7539,200.0,
645046,46.0,
7196,113.0,
67371,51.0,
992752,92.0,
58926,109.0,
1434057,91.0,
1385068,105.0,
1396773,110.0,
7308,198.0,
1414712,84.0,
19499,57.0,
1349726,91.0,
1547107,137.0,
1289661,114.0,
7415,81.0,
7419,81.0,
631268,55.0,
7447,111.0,
636742,35.0,
1411341,19.0,
74128,35.0,
14434,77.0,
449359,64.0,
59094,113.0,
631286,30.0,
154194,77.0,
56535,61.0,
648398,48.0,
24423,109.0,
5440,87.0,
1873712,37.0,
5487,122.0,
1357637,152.0,
1693671,30.0,
1925146,18.0,
1373955,104.0,
1546423,139.0,
70051,55.0,
47777,25.0,
1925140,61.0,
983335,121.0,
1894788,18.0,
2036354,48.0,
1148636,59.0,
1412619,30.0,
719174,55.0,
1694185,60.0,
1926891,61.0,
159280,105.0,
159264,108.0,
1547236,87.0,
74497,27.0,
1547246,84.0,
5300,87.0,
5247,89.0,
1403728,136.0,
1552116,61.0,
79162,43.0,
637911,45.0,
4733,87.0,
167203,55.0,
4790,82.0,
15497,80.0,
1801834,33.0,
1886104,91.0,
4916,80.0,
409121,33.0,
1321761,47.0,
1093513,26.0,
167137,55.0,
1787285,75.0,
5094,92.0,
631827,55.0,
65062,60.0,
2039183,12.0,
994801,96.0,
1873588,36.0,
1543639,76.0,
1873590,36.0,
1547249,84.0,
8093,278.0,
1416010,84.0,
1872269,38.0,
1396808,100.0,
1547128,83.0,
1547121,83.0,
56393,37.0,
1446415,41.0,
6284,234.0,
6285,212.0,
487730,86.0,
1385173,108.0,
1914174,46.0,
1034956,68.0,
19173,64.0,
15086,81.0,
45528,27.0,
670666,46.0,
1545812,85.0,
2019008,14.0,
2019007,14.0,
6419,209.0,
2019006,14.0,
2019001,14.0,
74310,42.0,
31599,37.0,
80298,43.0,
595945,44.0,
6239,214.0,
1505037,18.0,
1547227,86.0,
1073827,51.0,
1545829,137.0,
15399,84.0,
1923045,62.0,
159147,40.0,
159122,105.0,
718905,53.0,
1788033,75.0,
457671,56.0,
70073,55.0,
1556117,45.0,
80182,34.0,
1322332,107.0,
80243,42.0,
1547159,85.0,
74415,28.0,
56217,35.0,
56263,35.0,
45640,40.0,
70113,40.0,
157919,87.0,
56271,40.0,
595692,47.0,
47239,25.0,
1886332,35.0,
476234,76.0,
33479,105.0,
677456,45.0,
1393803,83.0,
429224,28.0,
843056,33.0,
1556928,57.0,
9966,111.0,
635385,33.0,
1556926,53.0,
1406772,98.0,
843133,35.0,
1730132,54.0,
85114,81.0,
1886161,35.0,
65234,59.0,
1730135,52.0,
1436233,62.0,
635404,47.0,
1730185,54.0,
65563,57.0,
675600,48.0,
20669,60.0,
21457,85.0,
1396456,84.0,
82405,92.0,
1871555,37.0,
1545682,82.0,
21553,70.0,
21822,62.0,
21821,62.0,
894741,274.0,
62108,106.0,
29924,33.0,
1922304,61.0,
2005878,40.0,
33577,105.0,
21729,70.0,
1009874,61.0,
1375047,3.0,
1412218,31.0,
9425,35.0,
1557018,54.0,
1886163,35.0,
1988487,12.0,
1988483,12.0,
63359,87.0,
1988418,12.0,
21579,108.0,
1729841,58.0,
1556991,50.0,
21576,61.0,
1729984,56.0,
62956,65.0,
12468,109.0,
1922510,61.0,
1556727,42.0,
1987673,35.0,
12928,87.0,
13744,81.0,
998712,92.0,
98180,84.0,
63070,53.0,
13035,103.0,
13076,84.0,
1556668,45.0,
71929,74.0,
63135,28.0,
441352,26.0,
461590,83.0,
901756,216.0,
1885535,61.0,
20964,62.0,
1556708,47.0,
20984,64.0,
85862,104.0,
30078,107.0,
1556697,48.0,
12856,80.0,
1987522,21.0,
1412312,28.0,
1886106,92.0,
1323299,60.0,
995215,92.0,
644030,45.0,
1987826,46.0,
1866802,37.0,
659794,49.0,
99070,84.0,
62958,58.0,
1089077,39.0,
661003,51.0,
1031105,69.0,
1550521,107.0,
1556797,46.0,
12626,86.0,
1556789,44.0,
1545730,81.0,
98942,84.0,
1987490,23.0,
98728,84.0,
1394510,83.0,
71541,38.0,
1093674,26.0,
995235,92.0,
71574,43.0,
1987750,17.0,
62050,111.0,
1396596,107.0,
70771,38.0,
74011,26.0,
388669,51.0,
8358,104.0,
73973,26.0,
19791,61.0,
1557826,86.0,
471597,82.0,
1550492,108.0,
1545368,109.0,
1922876,62.0,
73895,26.0,
60592,140.0,
1413170,27.0,
1731480,22.0,
60766,115.0,
1412088,29.0,
1871512,37.0,
81302,97.0,
8422,106.0,
29717,37.0,
1885903,24.0,
61554,124.0,
1723479,92.0,
38181,27.0,
8289,108.0,
1948947,37.0,
1395194,26.0,
474564,84.0,
1712766,62.0,
8170,108.0,
14212,112.0,
59478,103.0,
988700,93.0,
1123771,88.0,
1357574,153.0,
1712848,91.0,
74050,26.0,
889917,158.0,
1723483,91.0,
33541,113.0,
22462,65.0,
38295,61.0,
1557860,29.0,
1948918,36.0,
1384959,104.0,
1557859,29.0,
67213,49.0,
1556314,138.0,
1396730,75.0,
59494,105.0,
1501753,83.0,
449761,75.0,
8147,201.0,
760467,35.0,
1412564,82.0,
73746,23.0,
1413210,29.0,
29794,44.0,
460336,76.0,
1886187,23.0,
1922178,18.0,
1384796,106.0,
1729721,55.0,
625110,45.0,
1392970,270.0,
62001,116.0,
1093708,26.0,
63404,26.0,
1383316,107.0,
1884213,63.0,
1393478,105.0,
635382,35.0,
1515825,83.0,
70713,29.0,
81789,91.0,
1383062,103.0,
1383044,107.0,
2005993,61.0,
1322394,63.0,
1557193,85.0,
989629,64.0,
683008,26.0,
636101,55.0,
61563,124.0,
73810,54.0,
1499950,47.0,
1548266,137.0,
1079332,61.0,
61761,105.0,
1922874,61.0,
61902,104.0,
760624,36.0,
1356526,196.0,
1384897,107.0,
73773,29.0,
426555,85.0,
70643,25.0,
893583,225.0,
1118349,17.0,
1556371,13.0,
468197,79.0,
20223,53.0,
1866801,38.0,
1414644,86.0,
14030,83.0,
995330,65.0,
998601,91.0,
720333,52.0,
158927,109.0,
1894325,61.0,
1385465,109.0,
254858,18.0,
633158,36.0,
26013,44.0,
1650050,78.0,
1550160,106.0,
30425,103.0,
16462,106.0,
68988,30.0,
1355648,46.0,
975332,213.0,
993566,100.0,
224876,43.0,
221595,23.0,
446733,43.0,
2050331,107.0,
1371512,107.0,
77449,31.0,
1412737,84.0,
1547322,86.0,
1649185,77.0,
638998,37.0,
1649180,78.0,
26084,107.0,
1322319,62.0,
50192,52.0,
552094,137.0,
315858,60.0,
1888684,82.0,
254480,19.0,
2051406,107.0,
2051318,107.0,
1801,203.0,
254617,41.0,
2049935,107.0,
1648421,83.0,
16585,88.0,
1430709,91.0,
633271,35.0,
51070,150.0,
18862,109.0,
76370,47.0,
68894,29.0,
26102,113.0,
50163,52.0,
1547349,88.0,
1648422,84.0,
1812417,41.0,
520381,39.0,
314323,62.0,
454905,46.0,
1886477,21.0,
1550282,109.0,
25340,105.0,
186155,46.0,
638490,84.0,
443660,16.0,
