pda,tothh,hhincq1,hhincq2,hhincq3,hhincq4,sfdu,mfdu,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn,occupancy_rate,non_residential_sqft,sq_ft_per_employee,deed_restricted_units,inclusionary_units,subsidized_units,inclusionary_revenue_reduction,inclusionary_revenue_reduction_per_unit,total_subsidy,subsidy_per_unit
bur1,7288.0,1201.0,1733.0,1741.0,2613.0,2845.0,4660.0,13162.0,48.0,911.0,1830.0,3296.0,4406.0,2671.0,0.971085942705,5975589.2,454.003130223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mil1,713.0,203.0,160.0,164.0,186.0,107.0,630.0,3566.0,6.0,191.0,606.0,529.0,1603.0,631.0,0.967435549525,2069867.0,580.445036455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma4,10829.0,2114.0,2654.0,2624.0,3437.0,3062.0,7952.0,8309.0,5.0,481.0,1104.0,2747.0,2485.0,1487.0,0.983203195932,3579348.0,430.779636539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bel1,2665.0,486.0,656.0,663.0,860.0,1371.0,1343.0,3501.0,1.0,471.0,475.0,842.0,1071.0,641.0,0.981945467944,2491925.0,711.775207084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_l,2460.0,552.0,700.0,605.0,603.0,1905.0,605.0,2986.0,1.0,795.0,208.0,708.0,552.0,722.0,0.980079681275,2682252.0,898.275954454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new2,217.0,56.0,58.0,54.0,49.0,150.0,71.0,193.0,0.0,34.0,27.0,39.0,52.0,41.0,0.981900452489,117271.0,607.621761658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_f,1383.0,927.0,208.0,161.0,87.0,230.0,1256.0,451.0,1.0,155.0,51.0,58.0,85.0,101.0,0.93068640646,217880.0,483.10421286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw4,2028.0,916.0,336.0,354.0,422.0,7.0,1947.0,5562.0,2.0,234.0,1249.0,1024.0,1994.0,1059.0,1.03787103378,2773517.0,498.65462064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scl1,1602.0,1008.0,165.0,181.0,248.0,30.0,1629.0,6322.0,54.0,372.0,947.0,914.0,2441.0,1594.0,0.965641952984,3947918.0,624.472951598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo13,2284.0,535.0,562.0,567.0,620.0,93.0,2309.0,2175.0,2.0,70.0,328.0,632.0,793.0,350.0,0.95087427144,1103005.0,507.128735632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo19,496.0,93.0,130.0,120.0,153.0,3.0,517.0,4205.0,5.0,170.0,1275.0,641.0,1492.0,622.0,0.953846153846,2234457.0,531.38097503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fai1,611.0,198.0,187.0,133.0,93.0,362.0,288.0,4192.0,1.0,223.0,292.0,488.0,1471.0,1717.0,0.94,1966305.0,469.061307252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fai4,679.0,181.0,226.0,159.0,113.0,244.0,370.0,807.0,4.0,159.0,165.0,100.0,187.0,192.0,1.10586319218,553623.0,686.026022305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val2,81.0,41.0,18.0,14.0,8.0,13.0,41.0,1064.0,2.0,87.0,196.0,85.0,351.0,343.0,1.5,628410.0,590.610902256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben1,638.0,147.0,165.0,156.0,170.0,181.0,455.0,1797.0,2.0,91.0,207.0,339.0,712.0,446.0,1.00314465409,990975.0,551.460767947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dix1,434.0,135.0,106.0,87.0,106.0,221.0,227.0,235.0,1.0,69.0,39.0,17.0,60.0,49.0,0.96875,178428.0,759.268085106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun8,3914.0,1627.0,710.0,772.0,805.0,0.0,4233.0,772.0,2.0,261.0,66.0,138.0,182.0,123.0,0.0,731382.0,947.386010363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cot1,357.0,78.0,109.0,84.0,86.0,191.0,200.0,732.0,5.0,29.0,90.0,128.0,209.0,271.0,0.913043478261,377444.0,515.633879781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro4,4611.0,1642.0,1225.0,987.0,757.0,1499.0,3605.0,10610.0,28.0,744.0,1238.0,1523.0,4195.0,2882.0,0.903409090909,6353283.0,598.801413761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sra1,1735.0,310.0,417.0,414.0,594.0,506.0,1253.0,9069.0,36.0,519.0,1553.0,2234.0,2948.0,1779.0,0.986355884025,4775090.0,526.528834491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dub1,616.0,226.0,130.0,121.0,139.0,152.0,357.0,5689.0,18.0,473.0,1358.0,919.0,1477.0,1444.0,1.21021611002,3299895.0,580.0483389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber3,526.0,286.0,88.0,82.0,70.0,64.0,431.0,3240.0,6.0,320.0,360.0,394.0,1184.0,976.0,1.06262626263,1941948.0,599.366666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber5,3794.0,1722.0,1094.0,581.0,397.0,156.0,3725.0,10316.0,6.0,220.0,1020.0,1081.0,6493.0,1496.0,0.97758309714,4882929.0,473.335498255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ric1_b,258.0,108.0,86.0,40.0,24.0,101.0,163.0,322.0,0.0,38.0,30.0,23.0,147.0,84.0,0.977272727273,184914.0,574.267080745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mar1,751.0,289.0,217.0,157.0,88.0,336.0,468.0,8143.0,8.0,1355.0,331.0,1045.0,1276.0,4128.0,0.93407960199,3819663.0,469.073191698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laf1,1889.0,394.0,416.0,475.0,604.0,275.0,1654.0,7643.0,13.0,836.0,753.0,2135.0,2651.0,1255.0,0.979263867289,3546464.0,464.014653932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo7,3178.0,1657.0,521.0,452.0,548.0,0.0,3363.0,96308.0,74.0,3096.0,2751.0,59654.0,20630.0,10103.0,0.0,40161203.0,417.007964032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc2,458.0,248.0,69.0,63.0,78.0,0.0,474.0,11977.0,3.0,1466.0,918.0,2409.0,2804.0,4377.0,0.0,7566674.0,631.767053519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw6,7440.0,7436.0,0.0,0.0,4.0,0.0,7440.0,11936.0,12.0,3054.0,329.0,4075.0,1800.0,2666.0,0.0,8452406.0,708.143934316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elc1_a,819.0,637.0,87.0,37.0,58.0,23.0,815.0,1820.0,2.0,92.0,621.0,224.0,600.0,281.0,0.977326968974,1166120.0,640.725274725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma1,185.0,35.0,56.0,41.0,53.0,30.0,160.0,4763.0,1.0,281.0,545.0,1190.0,1992.0,754.0,0.973684210526,2505297.0,525.99139198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mpt1,5984.0,4220.0,620.0,642.0,502.0,5.0,6458.0,2165.0,8.0,791.0,261.0,386.0,275.0,444.0,0.925885811543,4059868.0,1875.22771363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun3,1080.0,295.0,208.0,278.0,299.0,11.0,1111.0,8416.0,32.0,542.0,1914.0,1234.0,2684.0,2010.0,0.96256684492,4370894.0,519.355275665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_b,667.0,134.0,213.0,170.0,150.0,323.0,355.0,1851.0,1.0,102.0,883.0,81.0,545.0,239.0,0.983775811209,822906.0,444.573743922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc4,570.0,165.0,172.0,126.0,107.0,141.0,451.0,1121.0,3.0,42.0,238.0,216.0,422.0,200.0,0.962837837838,639802.0,570.742194469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mor1,32.0,4.0,5.0,10.0,13.0,32.0,0.0,1573.0,2.0,60.0,222.0,496.0,577.0,216.0,1.0,699290.0,444.558169104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc1,1904.0,1200.0,239.0,218.0,247.0,28.0,1964.0,9416.0,3.0,464.0,714.0,2397.0,3097.0,2741.0,0.955823293173,4161346.0,441.944137638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
men1,193.0,28.0,35.0,47.0,83.0,44.0,85.0,7105.0,65.0,262.0,794.0,1998.0,2419.0,1567.0,1.49612403101,3609212.0,507.981984518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo18,113.0,27.0,34.0,29.0,23.0,18.0,102.0,2396.0,0.0,103.0,560.0,514.0,958.0,261.0,0.941666666667,1412900.0,589.69115192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo10,2002.0,1430.0,181.0,171.0,220.0,0.0,2040.0,9073.0,11.0,460.0,3449.0,994.0,2966.0,1193.0,0.0,5054380.0,557.079246115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vac2,721.0,218.0,227.0,153.0,123.0,5.0,279.0,1381.0,0.0,30.0,391.0,295.0,306.0,359.0,2.53873239437,821025.0,594.514844316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle1,4020.0,3741.0,124.0,92.0,63.0,34.0,4002.0,1066.0,0.0,131.0,353.0,79.0,335.0,168.0,0.99603567889,1075091.0,1008.52814259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ant1,3.0,1.0,1.0,0.0,1.0,3.0,0.0,127.0,1.0,2.0,2.0,55.0,51.0,16.0,0.0,119580.0,941.57480315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma2,3288.0,2224.0,366.0,305.0,393.0,621.0,2784.0,10464.0,2.0,695.0,830.0,4665.0,2895.0,1377.0,0.96563876652,6228917.0,595.271120031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sca1,51.0,6.0,15.0,17.0,13.0,10.0,43.0,1338.0,5.0,210.0,133.0,310.0,409.0,271.0,0.962264150943,720063.0,538.16367713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_d,28.0,11.0,4.0,5.0,8.0,9.0,20.0,2318.0,5.0,87.0,229.0,880.0,642.0,475.0,0.965517241379,1004642.0,433.408973253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo15,431.0,99.0,119.0,107.0,106.0,107.0,334.0,2132.0,13.0,206.0,245.0,373.0,745.0,550.0,0.977324263039,1192916.0,559.529080675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo16,170.0,26.0,37.0,48.0,59.0,3.0,176.0,3012.0,6.0,237.0,655.0,465.0,968.0,681.0,0.949720670391,1653135.0,548.849601594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uni1,1038.0,458.0,189.0,199.0,192.0,79.0,996.0,214.0,0.0,57.0,31.0,50.0,48.0,28.0,0.965581395349,150435.0,702.96728972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moh1,294.0,101.0,62.0,57.0,74.0,115.0,218.0,1362.0,4.0,104.0,132.0,393.0,422.0,307.0,0.882882882883,754916.0,554.270190896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo14,716.0,148.0,188.0,210.0,170.0,1.0,754.0,2379.0,0.0,142.0,130.0,420.0,1130.0,557.0,0.948344370861,1149795.0,483.310214376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alb1,323.0,102.0,104.0,71.0,46.0,21.0,267.0,2120.0,3.0,133.0,301.0,313.0,930.0,440.0,1.12152777778,1158892.0,546.647169811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma3,119.0,26.0,27.0,27.0,39.0,6.0,117.0,4974.0,2.0,194.0,1887.0,1068.0,1079.0,744.0,0.967479674797,2686707.0,540.150180941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_k,179.0,147.0,11.0,7.0,14.0,19.0,164.0,259.0,2.0,31.0,44.0,48.0,79.0,55.0,0.978142076503,183638.0,709.027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo9,1119.0,253.0,308.0,283.0,275.0,25.0,1156.0,4574.0,4.0,179.0,1574.0,907.0,1316.0,594.0,0.94750211685,2396495.0,523.938565807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo17,17.0,1.0,5.0,7.0,4.0,9.0,11.0,1476.0,0.0,148.0,340.0,249.0,576.0,163.0,0.85,855530.0,579.627371274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo12,165.0,38.0,34.0,45.0,48.0,25.0,149.0,3460.0,1.0,223.0,374.0,843.0,1373.0,646.0,0.948275862069,1633760.0,472.184971098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo2,2375.0,1619.0,252.0,276.0,228.0,0.0,1744.0,818.0,0.0,69.0,139.0,123.0,269.0,218.0,0.0,739810.0,904.413202934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay3_a,112.0,41.0,39.0,13.0,19.0,6.0,109.0,467.0,1.0,19.0,170.0,58.0,146.0,73.0,0.973913043478,362015.0,775.192719486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spa2,389.0,110.0,124.0,100.0,55.0,14.0,401.0,348.0,1.0,45.0,64.0,24.0,99.0,115.0,0.93734939759,318208.0,914.390804598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber4,173.0,93.0,35.0,22.0,23.0,4.0,170.0,879.0,1.0,18.0,115.0,105.0,424.0,216.0,0.994252873563,511660.0,582.093287827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc3_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con1_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roh1,1994.0,1528.0,158.0,149.0,159.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dub2,738.0,181.0,125.0,179.0,253.0,0.0,697.0,274.0,0.0,30.0,22.0,60.0,76.0,86.0,0.0,114310.0,417.189781022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new1,237.0,180.0,20.0,20.0,17.0,244.0,0.0,117.0,0.0,57.0,9.0,23.0,4.0,24.0,0.0,175194.0,1497.38461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con1_a,4607.0,4042.0,310.0,214.0,41.0,0.0,5000.0,247.0,0.0,58.0,11.0,58.0,38.0,82.0,0.0,183183.0,741.631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
