zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
310,7,310,2,17.0,3772.0,2206.0,1394.0,13753,3253.0,3111.0,142.0,148.0,144.0,200.0,0.104,634.0,12,118.0,525.0,518.872218547,63.2798868985,544.027040102,102.39898405,873.0,1694,1706,1043,127.0,355.0,665.0,368.0,191.0
311,7,311,2,38.0,17269.0,5728.0,338.0,34947,7316.0,4258.0,457.0,476.0,438.0,596.0,0.149,1967.0,22,618.0,1362.0,298.973799927,193.227936583,351.0,233.0,916.0,4447,4469,2456,200.0,549.0,1451.0,1610.0,659.0
312,7,312,2,0.0,292.0,369.0,20.0,1021,105.0,235.0,632.0,636.0,700.0,1168.0,0.084,3136.0,0,704.0,2476.0,78.9309903682,376.220546166,80.0,364.186860333,1282.0,7981,7981,4448,759.0,932.0,3614.0,2059.0,617.0
313,7,313,2,22.0,2060.0,1425.0,392.0,6446,1253.0,1294.0,919.0,302.0,282.0,264.0,0.168,1767.0,112,1045.0,680.0,1683.09752905,85.6614620027,1254.0,121.806881269,7842.0,4149,4261,1743,174.0,518.0,1407.0,1405.0,757.0
314,7,314,2,1.0,1239.0,1241.0,448.0,6657,1165.0,2563.0,410.0,426.0,480.0,417.0,0.095,1733.0,41,1267.0,510.0,153.89990536,80.8830248759,181.0,82.0,357.0,5922,5963,2270,475.0,1371.0,2507.0,964.0,646.0
315,7,315,2,6.0,5207.0,5942.0,1135.0,18247,944.0,5013.0,1311.0,570.0,562.0,633.0,0.132,3076.0,309,2978.0,168.0,220.96084646,27.2560002299,218.0,61.6175423007,425.0,6020,6329,2103,215.0,757.0,3049.0,1362.0,946.0
316,7,316,2,0.0,69.0,116.0,39.0,352,19.0,109.0,173.0,261.0,239.0,234.0,0.096,907.0,0,367.0,554.0,7.52529187294,69.83014375,15.0,56.0,115.0,2599,2599,1299,202.0,482.0,1059.0,600.0,256.0
317,7,317,2,2.0,319.0,934.0,68.0,1625,62.0,240.0,384.0,552.0,529.0,610.0,0.189,2075.0,51,853.0,1277.0,62.3836098544,200.282417597,48.0,210.0,344.0,4779,4830,2387,204.0,573.0,1687.0,1345.0,1021.0
318,7,318,2,2.0,162.0,483.0,145.0,1018,61.0,165.0,251.0,326.0,338.0,397.0,0.221,1312.0,0,118.0,1215.0,10.3209563829,168.840309273,9.05763451714,126.0,184.0,3558,3558,1672,224.0,557.0,908.0,968.0,901.0
319,7,319,2,0.0,86.0,78.0,10.0,263,14.0,75.0,176.0,258.0,276.0,339.0,0.218,1049.0,7,2.0,1057.0,14.7960504017,210.143321052,9.0,217.0,301.0,2933,2940,1481,167.0,401.0,752.0,902.0,718.0
320,7,320,2,0.0,134.0,241.0,30.0,701,31.0,265.0,386.0,633.0,605.0,671.0,0.178,2295.0,39,619.0,1719.0,40.7638110555,216.870693886,18.0,219.0,321.0,5896,5935,2726,316.0,940.0,2000.0,1466.0,1213.0
321,7,321,2,0.0,322.0,581.0,235.0,1324,25.0,161.0,203.0,279.0,268.0,322.0,0.23,1072.0,35,34.0,1062.0,15.507229207,170.476679003,28.0,168.0,272.0,3044,3079,1448,172.0,436.0,847.0,806.0,818.0
322,7,322,2,1.0,569.0,698.0,142.0,1668,50.0,208.0,360.0,496.0,515.0,633.0,0.208,2004.0,24,302.0,1729.0,10.1195241789,290.585011612,50.0,262.0,411.0,4968,4992,2388,253.0,704.0,1387.0,1485.0,1163.0
323,7,323,2,11.0,209.0,538.0,351.0,1508,101.0,298.0,500.0,614.0,527.0,671.0,0.215,2312.0,37,1280.0,1063.0,52.5033126777,156.496404369,38.0,152.705663456,256.0,6054,6091,2749,335.0,958.0,2000.0,1231.0,1567.0
324,7,324,2,0.0,138.0,217.0,197.0,750,19.0,179.0,305.0,463.0,435.0,443.0,0.089,1646.0,0,1205.0,462.0,12.9430394233,76.7410041714,7.00000000004,89.0,124.0,4993,4993,2010,412.0,941.0,2250.0,898.0,492.0
325,7,325,2,0.0,130.0,224.0,24.0,460,9.0,73.0,406.0,674.0,619.0,728.0,0.104,2427.0,69,1162.0,1313.0,18.0299705397,178.069815341,17.0,167.0,261.0,7220,7289,3368,511.0,1312.0,3037.0,1632.0,797.0
326,7,326,2,0.0,326.0,464.0,447.0,1920,263.0,420.0,226.0,278.0,226.0,300.0,0.06,1030.0,35,864.0,195.0,44.8050941176,36.8286634682,36.0,47.7991724008,144.0,3776,3811,1394,366.0,886.0,1760.0,555.0,244.0
327,7,327,2,4.0,210.0,397.0,154.0,1065,94.0,206.0,272.0,451.0,362.0,456.0,0.069,1541.0,304,791.0,775.0,47.0486490501,100.519498622,37.0709001079,84.0,177.0,6228,6532,2464,545.0,1701.0,2706.0,1109.0,471.0
328,7,328,2,0.0,328.0,352.0,123.0,1208,149.0,256.0,232.0,319.0,295.0,330.0,0.131,1176.0,0,46.0,1144.0,23.267752418,165.219412636,20.0,159.0,254.0,3509,3509,1715,230.0,591.0,1270.0,926.0,492.0
329,7,329,2,3.0,520.0,405.0,178.0,2735,794.0,835.0,284.0,378.0,322.0,383.0,0.096,1367.0,115,637.0,776.0,99.0109418068,108.739159305,91.0,125.98551155,281.0,5538,5653,2047,456.0,1417.0,2133.0,1043.0,604.0
330,7,330,2,1.0,69.0,141.0,31.0,362,30.0,90.0,323.0,481.0,406.0,416.0,0.089,1626.0,20,466.0,1191.0,17.1626881752,158.400181057,16.0,154.0,230.0,5806,5826,2573,493.0,1349.0,2285.0,1149.0,550.0
331,7,331,2,14.0,5020.0,2124.0,151.0,14036,3784.0,2943.0,2351.0,933.0,737.0,518.0,0.111,4539.0,14,3575.0,1103.0,348.105179708,188.079011023,649.0,206.277986983,3016.0,19926,19940,8378,1428.0,5896.0,6797.0,3196.0,2623.0
332,7,332,2,8.0,966.0,669.0,141.0,4171,1319.0,1068.0,1334.0,315.0,285.0,274.0,0.093,2208.0,93,1395.0,840.0,239.353914938,127.216272479,265.0,175.621233449,1336.0,11332,11425,3977,881.0,3417.0,3728.0,2255.0,1144.0
333,7,333,2,11.0,183.0,591.0,383.0,1549,127.0,254.0,1803.0,659.0,628.0,616.0,0.11,3706.0,69,1465.0,2236.0,79.3223986049,297.613730312,105.0,447.684003335,800.0,15364,15433,5877,1278.0,4176.0,5118.0,2938.0,1923.0
334,7,334,2,0.0,181.0,434.0,95.0,972,50.0,212.0,401.0,462.0,405.0,346.0,0.093,1614.0,24,257.0,1372.0,25.9951651848,178.951616957,23.515763747,169.0,317.0,7809,7833,2707,647.0,2346.0,2689.0,1323.0,828.0
335,7,335,2,0.0,927.0,1234.0,63.0,2495,28.0,243.0,476.0,764.0,753.0,1019.0,0.049,3012.0,32,2720.0,328.0,21.3620370866,150.365323571,21.0,163.392810745,236.0,8963,8995,3545,939.0,2077.0,4107.0,1466.0,406.0
336,7,336,2,0.0,310.0,475.0,80.0,1039,33.0,141.0,323.0,462.0,422.0,572.0,0.13,1779.0,51,492.0,1306.0,30.9901143096,208.570828098,57.3756832564,188.120013261,319.0,4435,4486,2494,293.0,555.0,1826.0,1190.0,622.0
337,7,337,2,0.0,36.0,72.0,14.0,196,1.0,73.0,72.0,109.0,119.0,221.0,0.229,521.0,677,65.0,465.0,49.844441091,261.952402325,138.0,242.981761207,315.0,1595,2272,994,128.0,310.0,522.0,736.0,576.0
338,7,338,2,0.0,147.0,91.0,19.0,355,28.0,70.0,120.0,215.0,209.0,299.0,0.147,843.0,78,32.0,814.0,17.1822188991,115.5056713,13.0,135.0,206.0,2316,2394,1285,160.0,427.0,762.0,662.0,383.0
339,7,339,2,2.0,187.0,427.0,15.0,791,17.0,143.0,125.0,196.0,236.0,445.0,0.258,1002.0,0,0.0,1013.0,64.5420808019,804.105855761,55.0,762.0,968.0,2865,2865,1597,133.0,482.0,483.0,942.0,825.0
340,7,340,2,52.0,3905.0,3671.0,273.0,9840,159.0,1780.0,456.0,459.0,569.0,859.0,0.253,2343.0,53,1650.0,700.0,221.807628981,173.348126119,231.0,172.436583584,502.0,4827,4880,2795,191.0,381.0,1789.0,1059.0,1460.0
341,7,341,2,56.0,1734.0,2359.0,728.0,6313,222.0,1214.0,799.0,469.0,549.0,901.0,0.24,2718.0,143,1815.0,889.0,61.7812495728,157.260495015,52.0,183.602343602,323.0,5191,5334,2945,196.0,335.0,2195.0,1080.0,1528.0
342,7,342,2,3.0,398.0,827.0,18.0,1439,76.0,117.0,179.0,328.0,359.0,637.0,0.277,1503.0,482,0.0,1515.0,256.537253314,1709.52482341,142.0,1760.0,2123.0,4303,4785,2297,161.0,839.0,812.0,1475.0,1498.0
343,7,343,2,0.0,113.0,142.0,17.0,339,12.0,55.0,108.0,172.0,210.0,328.0,0.239,818.0,3,0.0,826.0,28.3343134456,229.190846483,33.0,227.0,315.0,2331,2334,1062,131.0,388.0,466.0,721.0,628.0
344,7,344,2,2.0,110.0,69.0,4.0,224,12.0,27.0,129.0,240.0,304.0,529.0,0.264,1202.0,9,0.0,1214.0,8.39471272433,304.9308364,11.0,306.227980362,407.0,3460,3469,1800,187.0,609.0,657.0,965.0,1051.0
345,7,345,2,2.0,222.0,235.0,88.0,680,47.0,86.0,249.0,434.0,437.0,688.0,0.26,1808.0,10,293.0,1538.0,8.97727831144,276.583802534,16.0,301.0,397.0,4603,4613,2378,217.0,645.0,1103.0,1273.0,1375.0
346,7,346,2,17.0,5127.0,2179.0,230.0,8256,145.0,558.0,252.0,378.0,376.0,578.0,0.358,1584.0,7,609.0,995.0,383.913205064,252.324434465,495.0,254.0,1118.0,3629,3636,1697,137.0,294.0,761.0,945.0,1499.0
347,8,347,3,2.0,1456.0,1096.0,54.0,3552,378.0,566.0,478.0,581.0,770.0,1416.0,0.285,3245.0,272,258.0,3028.0,3487.81203993,6649.50484675,635.0,4119.12184871,33245.4,8653,8925,4386,277.0,1280.0,1381.0,3144.0,2843.0
348,8,348,3,5.0,1607.0,348.0,69.0,3238,835.0,374.0,0.0,0.0,0.0,0.0,0.285,0.0,4,0.0,0.0,233.16419186,0.0,289.0,45.0,748.1,0,4,1,0.0,1.0,1.0,1.0,1.0
349,8,349,3,23.0,11825.0,5602.0,324.0,26837,6454.0,2609.0,45.0,72.0,61.0,112.0,0.285,290.0,30,23.0,268.0,517.771288514,76.7652207275,231.0,361.0,710.6,775,805,403,25.0,115.0,125.0,284.0,256.0
350,8,350,3,1.0,3013.0,4505.0,35.0,8841,641.0,646.0,148.0,229.0,229.0,315.0,0.224,921.0,328,378.0,561.0,82.9936541184,289.502943958,103.0,366.0,530.7,2121,2449,1199,91.0,312.0,672.0,755.0,619.0
351,8,351,3,1.0,1705.0,1799.0,258.0,5059,311.0,985.0,584.0,527.0,557.0,717.0,0.224,2385.0,599,1061.0,1338.0,96.4002515508,165.290692844,85.0,260.241616483,371.9,5492,6091,3010,226.0,777.0,1672.0,1878.0,1538.0
352,8,352,3,0.0,0.0,72.0,0.0,75,0.0,3.0,132.0,147.0,80.0,41.0,0.002,400.0,412,383.0,23.0,21.2773131457,0.0,24.0,18.0,42.0,934,1346,492,9.0,16.0,1296.0,25.0,0.0
353,8,353,3,0.0,17.0,111.0,9.0,213,2.0,74.0,486.0,552.0,371.0,326.0,0.004,1735.0,3,1655.0,188.0,0.0,0.0,23.0,102.0,125.0,3287,3290,1816,262.0,177.0,2773.0,68.0,10.0
354,8,354,3,1.0,957.0,3550.0,54.0,5369,91.0,716.0,83.0,135.0,153.0,346.0,0.052,717.0,3248,733.0,0.0,271.29872618,2.85456432695,360.0,144.0,515.0,998,4246,1411,52.0,82.0,3603.0,228.0,281.0
355,8,355,3,18.0,10159.0,35476.0,1948.0,49736,652.0,1483.0,290.0,435.0,520.0,842.0,0.048,2087.0,3184,2036.0,81.0,622.768455926,89.5436237084,431.0,384.0,878.0,3797,6981,5414,47.0,2660.0,3501.0,336.0,437.0
356,8,356,3,19.0,4921.0,4297.0,843.0,13067,524.0,2463.0,1201.0,965.0,950.0,1331.0,0.318,4447.0,373,3299.0,1142.0,96.243369978,236.394676678,81.0,252.363164077,487.0,8248,8621,4341,205.0,515.0,2686.0,2003.0,3212.0
357,8,357,3,6.0,250.0,281.0,51.0,744,29.0,127.0,261.0,381.0,438.0,780.0,0.197,1860.0,6,210.0,1686.0,33.0933358139,348.788012174,36.0,442.0,515.0,5170,5176,2625,231.0,860.0,1176.0,1804.0,1105.0
358,8,358,3,2.0,154.0,218.0,25.0,590,60.0,131.0,327.0,473.0,465.0,680.0,0.249,1945.0,16,27.0,1935.0,49.5966898299,354.03917386,43.0,487.0,542.0,5683,5699,2578,239.0,946.0,1020.0,1901.0,1593.0
359,8,359,3,3.0,275.0,178.0,29.0,566,21.0,60.0,205.0,318.0,361.0,555.0,0.2,1439.0,0,126.0,1330.0,8.75772069788,261.000422957,38.0,337.0,381.0,3886,3886,2036,170.0,653.0,850.0,1373.0,840.0
360,8,360,3,6.0,180.0,314.0,62.0,721,20.0,139.0,332.0,540.0,520.0,682.0,0.216,2074.0,84,601.0,1500.0,26.1272006578,269.582773,54.0,345.0,406.0,5502,5586,2722,248.0,954.0,1411.0,1595.0,1378.0
361,8,361,3,1.0,215.0,432.0,178.0,1096,106.0,164.0,486.0,588.0,624.0,766.0,0.175,2464.0,4,753.0,1736.0,67.6658628606,294.381222689,10.0,454.0,500.0,6706,6710,3226,346.0,1199.0,1997.0,1850.0,1318.0
362,8,362,3,5.0,735.0,907.0,160.0,3057,443.0,807.0,410.0,530.0,561.0,686.0,0.254,2187.0,9,310.0,1912.0,122.954655752,280.490863284,160.0,366.0,535.0,6047,6056,2722,233.0,1025.0,1157.0,1903.0,1738.0
363,8,363,3,0.0,78.0,456.0,38.0,676,19.0,85.0,238.0,232.0,240.0,341.0,0.249,1051.0,0,356.0,707.0,57.6106062274,118.506357666,25.0,200.0,252.0,2659,2659,1244,107.0,441.0,658.0,679.0,774.0
364,8,364,3,0.0,92.0,201.0,67.0,510,69.0,81.0,138.0,172.0,185.0,215.0,0.34,710.0,6,255.0,471.0,58.4352690355,119.822190594,33.0,189.0,223.0,1876,1882,824,54.0,273.0,296.0,523.0,736.0
365,8,365,3,0.0,151.0,196.0,87.0,638,22.0,182.0,479.0,446.0,476.0,515.0,0.111,1916.0,0,1626.0,331.0,31.6368671033,92.1450618905,40.0,114.102090617,159.0,3917,3917,2249,174.0,436.0,1899.0,944.0,464.0
366,8,366,3,2.0,556.0,1077.0,213.0,2670,197.0,625.0,435.0,579.0,570.0,604.0,0.211,2188.0,13,1157.0,996.0,86.2882070702,165.646480146,144.0,182.786019696,350.0,5408,5421,2592,226.0,753.0,1823.0,1272.0,1347.0
367,8,367,3,0.0,273.0,682.0,130.0,1431,67.0,279.0,552.0,574.0,565.0,748.0,0.215,2439.0,1,977.0,1494.0,46.6666002208,367.992614067,73.0,409.0,518.0,6425,6426,2988,211.0,1134.0,1437.0,2107.0,1537.0
368,8,368,3,0.0,347.0,236.0,10.0,779,18.0,168.0,159.0,298.0,383.0,656.0,0.27,1496.0,12,36.0,1486.0,89.1997465746,1646.36821424,28.0,1936.0,2243.0,4284,4296,2311,141.0,716.0,613.0,1538.0,1288.0
369,8,369,3,1.0,499.0,890.0,195.0,2364,54.0,725.0,310.0,490.0,490.0,807.0,0.34,2097.0,74,442.0,1698.0,60.1349474531,463.308845326,36.0,588.0,633.0,5267,5341,2471,198.0,727.0,743.0,1599.0,2074.0
370,8,370,3,11.0,2311.0,1847.0,548.0,6164,202.0,1245.0,364.0,383.0,454.0,713.0,0.296,1914.0,1,696.0,1247.0,89.876012577,358.121981573,114.0,433.122077557,563.0,4760,4761,2060,155.0,601.0,867.0,1545.0,1593.0
371,8,371,3,1.0,784.0,915.0,213.0,2443,121.0,409.0,347.0,355.0,399.0,517.0,0.278,1618.0,0,561.0,1091.0,64.3704453252,285.725859132,49.0,374.4670043,421.0,4460,4460,2114,201.0,705.0,820.0,1314.0,1420.0
372,8,372,3,2.0,869.0,1796.0,1098.0,5331,280.0,1286.0,1302.0,859.0,887.0,1024.0,0.144,4072.0,18,3435.0,731.0,53.8527799033,126.047309323,166.0,93.9214593773,256.0,10120,10138,5369,668.0,1612.0,4284.0,1838.0,1736.0
373,8,373,3,0.0,65.0,201.0,210.0,613,31.0,106.0,363.0,292.0,265.0,313.0,0.189,1233.0,9,259.0,991.0,30.8602729045,140.100869469,61.0,190.0,266.0,3081,3090,1743,175.0,380.0,953.0,929.0,653.0
374,8,374,3,1.0,1305.0,1254.0,837.0,6351,1128.0,1826.0,343.0,395.0,370.0,353.0,0.102,1461.0,0,1190.0,306.0,209.871439915,91.4824378394,227.0,160.91795418,386.0,3523,3523,1965,177.0,484.0,1661.0,822.0,379.0
375,8,375,3,0.0,51.0,13.0,3.0,110,7.0,36.0,796.0,571.0,469.0,487.0,0.268,2323.0,21,1831.0,519.0,4.77958607108,110.00459653,6.0,131.0,150.0,4767,4788,2280,178.0,405.0,1646.0,1029.0,1530.0
376,8,376,3,7.0,338.0,307.0,282.0,1522,350.0,238.0,489.0,520.0,452.0,454.0,0.171,1915.0,19,988.0,960.0,77.753288143,176.083731718,100.0,257.539321129,377.0,4811,4830,2516,214.0,648.0,1748.0,1290.0,930.0
377,8,377,3,3.0,367.0,366.0,129.0,1555,260.0,430.0,3716.0,721.0,773.0,818.0,0.148,6028.0,3,5253.0,853.0,70.121579179,197.968272628,129.0,284.405028658,400.0,12496,12499,7528,559.0,1198.0,5209.0,3519.0,2014.0
378,8,378,3,3.0,2091.0,2831.0,382.0,7185,226.0,1652.0,638.0,429.0,428.0,504.0,0.111,1999.0,34,1476.0,539.0,67.1752115604,94.7663036102,82.0,154.754338807,248.0,4127,4161,2612,216.0,366.0,2094.0,987.0,498.0
379,8,379,3,1.0,128.0,308.0,51.0,633,33.0,112.0,567.0,698.0,657.0,823.0,0.092,2745.0,32,1902.0,769.0,37.3953893496,148.175230023,33.0,192.969143095,240.0,6899,6931,3646,435.0,1009.0,3412.0,1384.0,691.0
380,8,380,3,0.0,43.0,104.0,30.0,225,9.0,39.0,352.0,519.0,615.0,715.0,0.083,2201.0,0,2258.0,7.0,33.7656766361,70.792105388,19.0,80.93222325,129.0,5661,5661,2504,351.0,670.0,3054.0,1086.0,500.0
381,8,381,3,0.0,307.0,845.0,253.0,1807,50.0,352.0,454.0,632.0,599.0,798.0,0.208,2483.0,5,1020.0,1515.0,55.4977689479,263.739609518,18.0,396.961490637,421.0,6091,6096,2968,336.0,826.0,1848.0,1626.0,1460.0
382,8,382,3,0.0,71.0,156.0,16.0,280,2.0,35.0,209.0,276.0,305.0,330.0,0.219,1120.0,25,311.0,833.0,38.2392165014,131.324472021,30.0,168.0,223.0,2821,2846,1383,134.0,379.0,866.0,747.0,720.0
383,8,383,3,1.0,517.0,2212.0,202.0,3497,67.0,498.0,119.0,170.0,192.0,263.0,0.39,744.0,28,53.0,711.0,132.538495876,137.608416165,59.0,234.0,330.0,1944,1972,788,68.0,244.0,327.0,438.0,895.0
384,8,384,3,1.0,175.0,431.0,42.0,794,31.0,114.0,163.0,328.0,405.0,638.0,0.233,1534.0,1,12.0,1547.0,41.748111655,486.333124321,17.0,618.0,637.0,4523,4524,2125,243.0,761.0,857.0,1486.0,1177.0
385,8,385,3,0.0,187.0,166.0,26.0,541,23.0,139.0,121.0,205.0,232.0,405.0,0.234,963.0,0,0.0,981.0,93.3848541953,415.348800182,5.0,503.0,631.0,2795,2795,1379,128.0,437.0,509.0,1002.0,719.0
386,8,386,3,35.0,78.0,67.0,12.0,235,9.0,34.0,129.0,225.0,282.0,464.0,0.289,1100.0,0,0.0,1109.0,11.3525361461,345.393285542,15.0,360.0,476.0,3067,3067,1401,133.0,471.0,466.0,994.0,1003.0
387,8,387,3,3.0,181.0,248.0,120.0,803,28.0,223.0,145.0,287.0,333.0,536.0,0.229,1301.0,12,26.0,1288.0,23.4575883502,333.371807287,10.0,442.0,461.0,3719,3731,1700,188.0,628.0,740.0,1219.0,956.0
388,8,388,3,1.0,681.0,1390.0,106.0,2718,131.0,409.0,275.0,422.0,559.0,853.0,0.263,2109.0,187,27.0,2109.0,126.559075639,553.593925437,100.0,762.0,879.0,6159,6346,2742,276.0,1076.0,1147.0,1940.0,1907.0
389,8,389,3,0.0,213.0,577.0,286.0,1406,49.0,281.0,664.0,404.0,488.0,694.0,0.306,2250.0,129,862.0,1420.0,51.8402181609,333.305603643,95.0,428.139496082,566.0,5883,6012,2498,242.0,859.0,1069.0,1729.0,2113.0
390,8,390,3,0.0,103.0,231.0,152.0,662,51.0,125.0,327.0,364.0,398.0,453.0,0.17,1542.0,0,831.0,756.0,36.5400464356,132.444960817,86.0,155.564426562,267.0,3384,3384,1831,180.0,404.0,1356.0,779.0,665.0
391,9,391,3,0.0,284.0,636.0,412.0,1725,97.0,296.0,560.0,832.0,897.0,1210.0,0.185,3499.0,3,2702.0,854.0,45.2223408857,256.96517557,37.0,280.760413872,374.0,7602,7605,4213,320.0,627.0,3067.0,1981.0,1610.0
392,9,392,3,0.0,42.0,105.0,43.0,286,16.0,80.0,276.0,488.0,546.0,713.0,0.047,2023.0,0,2066.0,0.0,7.57265057937,78.5712062091,17.0,79.3463510449,99.0,5305,5305,2723,426.0,695.0,3080.0,873.0,231.0
393,9,393,3,0.0,174.0,392.0,113.0,1029,163.0,187.0,324.0,441.0,535.0,611.0,0.165,1911.0,21,1323.0,637.0,49.1397602501,134.994658726,54.0,185.096150336,241.0,4667,4688,2554,272.0,608.0,1844.0,1067.0,897.0
394,9,394,3,2.0,731.0,1266.0,205.0,4640,164.0,2272.0,553.0,404.0,387.0,487.0,0.222,1831.0,113,699.0,1191.0,55.7352098998,166.560017869,86.0,207.500506925,334.0,4909,5022,2174,262.0,668.0,1577.0,1212.0,1303.0
395,9,395,3,5.0,1390.0,1298.0,278.0,6236,1479.0,1786.0,453.0,639.0,596.0,616.0,0.099,2304.0,0,1731.0,622.0,194.693550975,129.809213012,201.05989862,217.0,392.3,5045,5045,3129,310.0,469.0,2590.0,1147.0,529.0
396,9,396,3,5.0,1839.0,1198.0,224.0,5599,1373.0,960.0,0.0,0.0,0.0,0.0,0.099,0.0,1,0.0,0.0,157.087949574,0.0,239.0,2.0,377.5,0,1,0,0.0,0.0,1.0,0.0,0.0
397,9,397,3,4.0,760.0,563.0,273.0,4054,1722.0,732.0,904.0,432.0,434.0,425.0,0.079,2195.0,1,1945.0,360.0,124.913856049,68.5349883712,239.0,77.9058219669,307.4,5138,5139,2965,314.0,523.0,2658.0,1269.0,375.0
398,9,398,3,0.0,67.0,121.0,28.0,411,69.0,126.0,351.0,329.0,324.0,457.0,0.079,1461.0,0,797.0,690.0,16.1241567156,96.2752822042,102.0,101.200226553,215.7,3417,3417,1909,209.0,347.0,1765.0,843.0,253.0
399,9,399,3,7.0,4411.0,2303.0,284.0,11063,2055.0,2003.0,0.0,0.0,0.0,0.0,0.104,0.0,0,0.0,0.0,246.629595228,1.03178941225,287.0,0.0,318.3,0,0,0,0.0,0.0,0.0,0.0,0.0
400,9,400,3,0.0,88.0,122.0,20.0,324,27.0,67.0,462.0,507.0,502.0,592.0,0.104,2063.0,0,1375.0,734.0,10.7636093934,156.569096263,6.0,252.15583928,247.4,4862,4862,2505,276.0,782.0,2021.0,1266.0,517.0
401,9,401,3,22.0,6555.0,3726.0,438.0,19167,4024.0,4402.0,7149.0,1584.0,1242.0,548.0,0.193,10523.0,1,11896.0,0.0,2183.23606039,75.3734487225,805.0,269.476050569,6909.0,25335,25336,12286,1747.0,5243.0,7308.0,5173.0,5865.0
402,9,402,3,4.0,1045.0,1089.0,10.0,4058,135.0,1775.0,58.0,69.0,39.0,16.0,0.006,182.0,0,84.0,104.0,1377.97913216,0.0,1346.0,32.0,1592.0,733,733,244,66.0,125.0,498.0,44.0,0.0
403,9,403,3,40.0,26260.0,3974.0,169.0,39594,7402.0,1749.0,11.0,3.0,0.0,1.0,0.117,15.0,0,7.0,8.0,981.022424776,0.0,1050.0,0.0,1090.6,0,0,0,0.0,0.0,0.0,0.0,0.0
404,9,404,3,14.0,2699.0,1438.0,106.0,9695,3405.0,2033.0,120.0,151.0,159.0,165.0,0.117,595.0,9,114.0,502.0,717.140526725,71.5075975899,182.026503043,241.0,9805.7,2157,2166,1115,155.0,571.0,688.0,470.0,282.0
405,9,405,3,2.0,543.0,723.0,561.0,4074,1437.0,808.0,4.0,1.0,1.0,0.0,0.117,6.0,0,2.0,4.0,250.847625344,525.55014092,473.233842633,11.0000000005,3422.8,22,22,7,2.0,6.0,7.0,4.0,3.0
406,9,406,3,21.0,1518.0,1424.0,840.0,10005,4889.0,1313.0,403.0,234.0,257.0,227.0,0.071,1121.0,0,1203.0,13.0,507.102998832,10.6832302533,472.0,10.6272114553,777.3,0,0,0,0.0,0.0,0.0,0.0,0.0
407,9,407,3,41.0,4637.0,3594.0,982.0,21969,8941.0,3774.0,50.0,30.0,7.0,6.0,0.071,93.0,0,28.0,68.0,693.047383239,0.0,892.0,0.0,1014.2,0,0,0,0.0,0.0,0.0,0.0,0.0
408,9,408,3,67.0,9354.0,3399.0,236.0,19663,4266.0,2341.0,0.0,2.0,2.0,0.0,0.071,4.0,0,3.0,1.0,443.408996856,0.0,522.296917148,3.0,591.8,8,8,3,0.0,1.0,5.0,2.0,0.0
409,9,409,3,12.0,3370.0,1958.0,126.0,13008,5496.0,2046.0,0.0,0.0,0.0,0.0,0.071,0.0,0,0.0,0.0,407.06657316,0.0,472.0,0.0,568.6,0,0,0,0.0,0.0,0.0,0.0,0.0
410,9,410,3,7.0,1287.0,1161.0,67.0,11277,5472.0,3283.0,2644.0,1248.0,1400.0,1771.0,0.071,7063.0,22,7363.0,26.0,259.104696844,160.896939987,315.0,198.668698633,560.4,14316,14338,9153,730.0,518.0,8515.0,3691.0,884.0
411,9,411,3,1.0,257.0,206.0,15.0,2022,1165.0,378.0,4518.0,84.0,131.0,222.0,0.078,4955.0,0,4665.0,0.0,83.2952593856,57.6634892071,60.0,57.6634892071,273.5,0,0,0,0.0,0.0,0.0,0.0,0.0
412,9,412,3,30.0,4742.0,3509.0,528.0,27551,13650.0,5092.0,5636.0,2169.0,2155.0,2500.0,0.078,12460.0,1,11997.0,954.0,404.295714313,333.158934489,694.0,376.607860139,1016.6,29702,29703,16756,2302.0,5468.0,12376.0,7422.0,2135.0
413,9,413,3,1.0,461.0,579.0,138.0,1676,195.0,302.0,702.0,894.0,1145.0,1358.0,0.025,4099.0,12,4055.0,127.0,79.3662063909,162.73872903,237.0,91.170097208,339.0,10042,10054,4248,736.0,635.0,7195.0,1326.0,162.0
414,9,414,3,20.0,1654.0,1219.0,596.0,9506,3906.0,2111.0,159.0,246.0,265.0,298.0,0.19,968.0,540,244.0,751.0,419.764262082,124.260989006,501.0,165.0,724.0,3755,4295,1667,200.0,852.0,1218.0,1081.0,944.0
415,9,415,3,50.0,10392.0,5223.0,1256.0,24421,4567.0,2933.0,107.0,150.0,168.0,204.0,0.113,629.0,4,227.0,410.0,693.127912884,83.565525833,929.81416466,115.0,1169.4,1773,1777,996,110.0,274.0,723.0,457.0,213.0
416,9,416,3,24.0,12786.0,8900.0,1001.0,27702,1873.0,3118.0,1537.0,905.0,932.0,1141.0,0.113,4515.0,9,2754.0,1982.0,254.09353228,293.941017978,341.467257439,368.216265809,832.9,12732,12741,7204,791.0,1967.0,5182.0,3274.0,1527.0
