pda,tothh,hhincq1,hhincq2,hhincq3,hhincq4,sfdu,mfdu,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn,occupancy_rate,non_residential_sqft,sq_ft_per_employee,deed_restricted_units,inclusionary_units,subsidized_units,inclusionary_revenue_reduction,inclusionary_revenue_reduction_per_unit,total_subsidy,subsidy_per_unit
ccc3_a,1079.0,492.0,222.0,196.0,169.0,362.0,741.0,559.0,0.0,129.0,82.0,103.0,120.0,125.0,0.978241160471,440327.0,787.704830054,17.0,17.0,0.0,4651275.99981,273604.470577,0.0,0.0
ori1,295.0,68.0,76.0,47.0,104.0,0.0,298.0,3114.0,16.0,137.0,233.0,1121.0,1057.0,550.0,0.0,1249261.0,401.175658317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_c,4643.0,1076.0,1192.0,1121.0,1254.0,2442.0,2283.0,7744.0,16.0,626.0,973.0,1220.0,3436.0,1473.0,0.982645502646,3693312.0,476.925619835,1.0,1.0,0.0,1052380.79766,1052380.79766,0.0,0.0
ssf1,1088.0,290.0,300.0,242.0,256.0,598.0,518.0,2038.0,3.0,236.0,278.0,403.0,606.0,512.0,0.974910394265,1224215.88421,600.694742008,2.0,2.0,0.0,902968.465372,451484.232686,0.0,0.0
bur1,7550.0,1309.0,1655.0,1788.0,2798.0,2808.0,4885.0,14074.0,49.0,915.0,1846.0,3593.0,4738.0,2933.0,0.981411672949,5928980.11293,421.271856823,12.0,12.0,0.0,4183856.27008,348654.689174,0.0,0.0
mil1,735.0,188.0,165.0,184.0,198.0,109.0,645.0,3766.0,6.0,203.0,638.0,562.0,1669.0,688.0,0.974801061008,2069479.1197,549.516494876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma4,11041.0,2103.0,2704.0,2736.0,3498.0,3065.0,7996.0,8671.0,5.0,518.0,1079.0,2789.0,2696.0,1584.0,0.998191845222,3554833.0,409.968054434,4.0,4.0,0.0,3127773.51804,781943.379511,0.0,0.0
bel1,2703.0,497.0,651.0,663.0,892.0,1399.0,1346.0,3598.0,1.0,468.0,483.0,833.0,1086.0,727.0,0.984699453552,2443452.61451,679.114122987,2.0,2.0,0.0,2854355.55659,1427177.7783,0.0,0.0
ccg1_l,2509.0,540.0,704.0,612.0,653.0,1908.0,652.0,3104.0,1.0,764.0,233.0,714.0,601.0,791.0,0.980078125,2663823.0,858.190399485,4.0,4.0,0.0,1662558.53527,415639.633818,0.0,0.0
new2,219.0,54.0,64.0,56.0,45.0,150.0,71.0,205.0,0.0,34.0,27.0,36.0,56.0,52.0,0.990950226244,117271.0,572.053658537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_f,1374.0,728.0,272.0,224.0,150.0,230.0,1256.0,480.0,1.0,145.0,48.0,70.0,109.0,107.0,0.924629878869,217880.0,453.916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw4,2607.0,1261.0,380.0,439.0,527.0,7.0,2485.0,5556.0,2.0,234.0,1150.0,1010.0,2072.0,1088.0,1.04614767255,2616632.41153,470.956157582,53.0,53.0,0.0,24646534.0376,465028.944105,0.0,0.0
scl1,2339.0,1455.0,243.0,290.0,351.0,35.0,2299.0,7176.0,53.0,417.0,1062.0,1069.0,2782.0,1793.0,1.00214224507,3886641.03492,541.616643662,62.0,62.0,0.0,18655126.3737,300889.13506,0.0,0.0
sjo13,3821.0,2046.0,518.0,584.0,673.0,91.0,3728.0,2029.0,1.0,73.0,296.0,545.0,781.0,333.0,1.0005236973,1269683.87231,625.768295864,126.0,126.0,0.0,21650185.1127,171826.865974,0.0,0.0
sjo19,596.0,171.0,118.0,130.0,177.0,3.0,607.0,4432.0,5.0,165.0,1315.0,635.0,1633.0,679.0,0.977049180328,2221107.0,501.152301444,8.0,8.0,0.0,1789231.14171,223653.892714,0.0,0.0
fai1,765.0,324.0,177.0,134.0,130.0,347.0,443.0,4313.0,1.0,223.0,339.0,523.0,1537.0,1690.0,0.96835443038,1950730.0,452.290748899,7.0,7.0,0.0,1386571.8467,198081.692386,0.0,0.0
fai4,725.0,198.0,251.0,155.0,121.0,263.0,368.0,847.0,4.0,152.0,179.0,104.0,203.0,205.0,1.14896988906,551843.0,651.526564345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val2,203.0,167.0,12.0,15.0,9.0,13.0,167.0,1063.0,2.0,90.0,212.0,81.0,324.0,354.0,1.12777777778,595925.0,560.606773283,11.0,11.0,0.0,4158672.59639,378061.145126,0.0,0.0
ben1,704.0,191.0,172.0,146.0,195.0,181.0,518.0,1803.0,2.0,95.0,242.0,330.0,695.0,439.0,1.00715307582,970505.0,538.272323905,5.0,5.0,0.0,1512165.30314,302433.060629,0.0,0.0
dix1,485.0,167.0,94.0,107.0,117.0,219.0,262.0,241.0,1.0,65.0,43.0,16.0,64.0,52.0,1.00831600832,182545.936358,757.452018084,3.0,3.0,0.0,1743752.78742,581250.929141,0.0,0.0
sun8,4083.0,1330.0,827.0,920.0,1006.0,0.0,4233.0,846.0,2.0,269.0,75.0,140.0,199.0,161.0,0.0,731382.0,864.517730496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cot1,454.0,164.0,101.0,96.0,93.0,189.0,287.0,707.0,5.0,29.0,92.0,125.0,201.0,255.0,0.953781512605,358792.001023,507.485149962,8.0,8.0,0.0,1953117.29928,244139.66241,0.0,0.0
sro4,5118.0,1773.0,1283.0,1104.0,958.0,1579.0,3864.0,11103.0,27.0,730.0,1320.0,1598.0,4437.0,2991.0,0.940290281095,6283673.0,565.943708908,26.0,26.0,0.0,7081525.16985,272366.352687,0.0,0.0
sra1,1874.0,437.0,405.0,438.0,594.0,502.0,1382.0,9519.0,36.0,529.0,1532.0,2306.0,3161.0,1955.0,0.994692144374,4735050.0,497.431452884,8.0,8.0,0.0,3322923.25845,415365.407306,0.0,0.0
dub1,720.0,288.0,139.0,135.0,158.0,181.0,432.0,5977.0,19.0,486.0,1369.0,975.0,1595.0,1533.0,1.17455138662,3250500.0,543.834699682,9.0,9.0,0.0,5367753.09933,596417.011037,0.0,0.0
ber3,643.0,340.0,123.0,98.0,82.0,64.0,522.0,3300.0,6.0,306.0,372.0,405.0,1228.0,983.0,1.09726962457,1857171.25084,562.77916692,9.0,9.0,0.0,5930230.52431,658914.502701,0.0,0.0
ber5,3830.0,1545.0,1148.0,641.0,496.0,156.0,3725.0,10940.0,6.0,245.0,1015.0,1334.0,6622.0,1718.0,0.986859056944,4882929.0,446.337202925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ric1_b,255.0,108.0,73.0,49.0,25.0,101.0,163.0,349.0,0.0,34.0,35.0,28.0,161.0,91.0,0.965909090909,184914.0,529.839541547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mar1,801.0,297.0,230.0,155.0,119.0,336.0,488.0,8670.0,8.0,1303.0,370.0,1303.0,1595.0,4091.0,0.972087378641,3809723.0,439.414417532,1.0,1.0,0.0,400483.566127,400483.566127,0.0,0.0
laf1,2283.0,816.0,437.0,451.0,579.0,275.0,2038.0,7356.0,10.0,787.0,740.0,2050.0,2544.0,1225.0,0.987029831388,3343651.0,454.547444263,38.0,38.0,0.0,17394179.6549,457741.569866,0.0,0.0
sfo7,5679.0,3692.0,646.0,564.0,777.0,0.0,5772.0,105270.0,74.0,2867.0,2508.0,68081.0,22161.0,9579.0,0.0,40644476.0,386.097425667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc2,463.0,209.0,88.0,81.0,85.0,0.0,474.0,12904.0,3.0,1544.0,924.0,2776.0,3203.0,4454.0,0.0,7566674.0,586.382052077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw6,6848.0,5477.0,804.0,454.0,113.0,0.0,7440.0,14123.0,13.0,3295.0,357.0,4694.0,2493.0,3271.0,0.0,8452406.0,598.485166041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elc1_a,875.0,549.0,138.0,87.0,101.0,23.0,875.0,2000.0,2.0,98.0,662.0,223.0,667.0,348.0,0.97438752784,1167469.93957,583.734969786,3.0,3.0,0.0,1493066.35151,497688.783838,0.0,0.0
sma1,219.0,68.0,53.0,53.0,45.0,30.0,192.0,4925.0,1.0,270.0,562.0,1224.0,2035.0,833.0,0.986486486486,2481059.0,503.768324873,1.0,1.0,0.0,447992.068465,447992.068465,0.0,0.0
mpt1,6292.0,3379.0,942.0,1010.0,961.0,5.0,6784.0,6018.0,8.0,1183.0,284.0,1477.0,1445.0,1621.0,0.926793342171,3976978.11232,660.847143956,31.0,31.0,0.0,16487662.937,531860.094743,0.0,0.0
sun3,2343.0,1494.0,218.0,302.0,329.0,11.0,2347.0,8291.0,29.0,506.0,1831.0,1228.0,2728.0,1969.0,0.993638676845,4112818.53409,496.058199745,131.0,131.0,0.0,34448386.4282,262964.781895,0.0,0.0
ccg1_b,672.0,119.0,218.0,167.0,168.0,323.0,355.0,1935.0,1.0,111.0,898.0,90.0,578.0,257.0,0.991150442478,822906.0,425.274418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc4,650.0,242.0,181.0,130.0,97.0,151.0,516.0,1100.0,3.0,45.0,231.0,203.0,398.0,220.0,0.974512743628,620248.0,563.861818182,5.0,5.0,0.0,2653483.34398,530696.668796,0.0,0.0
mor1,31.0,4.0,6.0,7.0,14.0,32.0,0.0,1620.0,2.0,59.0,230.0,501.0,604.0,224.0,0.96875,699290.0,431.660493827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc1,2050.0,1035.0,328.0,329.0,358.0,28.0,2069.0,9980.0,4.0,474.0,674.0,2746.0,3337.0,2745.0,0.977587029089,4109871.0,411.810721443,10.0,10.0,0.0,4488386.86835,448838.686835,0.0,0.0
men1,227.0,61.0,31.0,48.0,87.0,44.0,118.0,7469.0,64.0,257.0,794.0,2153.0,2623.0,1578.0,1.4012345679,3578882.0,479.164814567,2.0,2.0,0.0,1615924.99997,807962.499983,0.0,0.0
sjo18,550.0,459.0,38.0,30.0,23.0,18.0,532.0,2381.0,1.0,96.0,570.0,456.0,945.0,313.0,1.0,1333755.0,560.165896682,45.0,45.0,0.0,5146601.22614,114368.916137,0.0,0.0
sjo10,3365.0,2477.0,216.0,287.0,385.0,0.0,3462.0,9424.0,11.0,463.0,3483.0,1048.0,3083.0,1336.0,0.0,5220965.0,554.007321732,55.0,55.0,0.0,7981990.7579,145127.104689,0.0,0.0
vac2,731.0,201.0,236.0,147.0,147.0,5.0,279.0,1340.0,0.0,27.0,412.0,269.0,300.0,332.0,2.57394366197,821025.0,612.705223881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle1,3900.0,2876.0,430.0,361.0,233.0,34.0,4161.0,1056.0,0.0,123.0,350.0,81.0,331.0,171.0,0.929678188319,1082471.19749,1025.06742187,15.0,15.0,0.0,4396420.72169,293094.714779,0.0,0.0
ant1,3.0,1.0,1.0,0.0,1.0,3.0,0.0,120.0,1.0,4.0,5.0,49.0,47.0,14.0,0.0,119580.0,996.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sma2,3975.0,2331.0,628.0,463.0,553.0,621.0,3411.0,11409.0,1.0,637.0,785.0,4892.0,3623.0,1471.0,0.985863095238,5863267.0,513.915943553,62.0,62.0,0.0,40508577.3421,653364.15068,0.0,0.0
sca1,71.0,22.0,21.0,14.0,14.0,10.0,61.0,1383.0,5.0,202.0,131.0,315.0,428.0,302.0,1.0,702708.0,508.104121475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_d,142.0,126.0,4.0,4.0,8.0,9.0,133.0,2407.0,4.0,85.0,224.0,911.0,710.0,473.0,1.0,984307.0,408.935189032,10.0,10.0,0.0,1498943.96501,149894.396501,0.0,0.0
sjo15,1137.0,799.0,110.0,117.0,111.0,105.0,1040.0,1975.0,13.0,192.0,248.0,335.0,687.0,500.0,0.993013100437,1096631.0,555.256202532,62.0,62.0,0.0,9450615.01221,152429.27439,0.0,0.0
sjo16,1186.0,1039.0,38.0,43.0,66.0,3.0,1189.0,2878.0,7.0,218.0,651.0,437.0,932.0,633.0,0.994966442953,1499225.0,520.925990271,97.0,97.0,0.0,13539057.1944,139577.909221,0.0,0.0
uni1,1043.0,359.0,208.0,230.0,246.0,79.0,996.0,224.0,0.0,51.0,37.0,44.0,62.0,30.0,0.97023255814,150435.0,671.584821429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moh1,577.0,364.0,68.0,48.0,97.0,108.0,484.0,1341.0,4.0,114.0,135.0,363.0,414.0,311.0,0.974662162162,729132.0,543.722595078,18.0,18.0,0.0,3642275.08853,202348.616029,0.0,0.0
sjo14,1145.0,553.0,173.0,214.0,205.0,1.0,1176.0,2362.0,0.0,146.0,160.0,394.0,1125.0,537.0,0.972812234494,1080625.0,457.5042337,36.0,36.0,0.0,6694824.84107,185967.356696,0.0,0.0
alb1,469.0,250.0,96.0,72.0,51.0,21.0,413.0,2050.0,3.0,133.0,297.0,295.0,901.0,421.0,1.08064516129,1070448.31448,522.169909501,10.0,10.0,0.0,5721124.45355,572112.445355,0.0,0.0
sma3,121.0,28.0,34.0,24.0,35.0,6.0,117.0,5321.0,2.0,206.0,1781.0,1156.0,1305.0,871.0,0.983739837398,2686707.0,504.92520203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_k,176.0,109.0,26.0,19.0,22.0,19.0,164.0,271.0,2.0,31.0,46.0,48.0,83.0,61.0,0.96174863388,183638.0,677.63099631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo9,1817.0,901.0,307.0,291.0,318.0,25.0,1812.0,4451.0,3.0,197.0,1428.0,844.0,1381.0,598.0,0.989112683723,2242970.0,503.924960683,64.0,64.0,0.0,12962855.5985,202544.618727,0.0,0.0
sjo17,214.0,197.0,6.0,6.0,5.0,9.0,206.0,1492.0,0.0,135.0,363.0,236.0,578.0,180.0,0.995348837209,829275.0,555.814343164,17.0,17.0,0.0,3947372.94402,232198.408472,0.0,0.0
sjo12,512.0,380.0,32.0,50.0,50.0,25.0,497.0,3540.0,1.0,215.0,354.0,811.0,1478.0,681.0,0.980842911877,1573510.0,444.494350282,31.0,31.0,0.0,7630817.55249,246155.404919,0.0,0.0
sjo2,4439.0,3173.0,347.0,441.0,478.0,0.0,3594.0,1007.0,0.0,85.0,171.0,112.0,336.0,303.0,0.0,1046484.4768,1039.21000675,205.0,205.0,0.0,16277308.8416,79401.5065445,0.0,0.0
hay3_a,115.0,46.0,40.0,12.0,17.0,6.0,109.0,500.0,1.0,23.0,180.0,59.0,162.0,75.0,1.0,362015.0,724.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spa2,402.0,124.0,124.0,89.0,65.0,14.0,401.0,395.0,1.0,52.0,71.0,31.0,113.0,127.0,0.968674698795,318208.0,805.589873418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber4,171.0,80.0,33.0,26.0,32.0,4.0,170.0,919.0,1.0,17.0,112.0,112.0,444.0,233.0,0.98275862069,511660.0,556.75734494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc3_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con1_b,9400.0,9400.0,0.0,0.0,0.0,9400.0,0.0,95.0,0.0,4.0,16.0,15.0,40.0,20.0,0.0,2581595.0,27174.6842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roh1,2017.0,1105.0,281.0,302.0,329.0,0.0,2200.0,68.0,1.0,1.0,49.0,0.0,9.0,8.0,0.0,275000.0,4044.11764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dub2,764.0,141.0,134.0,176.0,313.0,0.0,697.0,296.0,0.0,31.0,21.0,65.0,86.0,93.0,0.0,114310.0,386.182432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new1,239.0,129.0,31.0,36.0,43.0,244.0,0.0,118.0,0.0,59.0,8.0,23.0,4.0,24.0,0.0,175194.0,1484.69491525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con1_a,4375.0,3001.0,703.0,510.0,161.0,0.0,5000.0,395.0,0.0,58.0,38.0,66.0,88.0,145.0,0.0,8583183.0,21729.5772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
